# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/honeybee_genome/GCF_003254395.2_Amel_HAv3.1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR445999_dupsRemoved.bam" "SRR446000_dupsRemoved.bam" "SRR446001_dupsRemoved.bam" "SRR446002_dupsRemoved.bam" "SRR446003_dupsRemoved.bam" "SRR446004_dupsRemoved.bam" "SRR446005_dupsRemoved.bam" "SRR446006_dupsRemoved.bam" "SRR446007_dupsRemoved.bam" "SRR446008_dupsRemoved.bam" "SRR446009_dupsRemoved.bam" "SRR446010_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR445999_dupsRemoved.bam	SRR446000_dupsRemoved.bam	SRR446001_dupsRemoved.bam	SRR446002_dupsRemoved.bam	SRR446003_dupsRemoved.bam	SRR446004_dupsRemoved.bam	SRR446005_dupsRemoved.bam	SRR446006_dupsRemoved.bam	SRR446007_dupsRemoved.bam	SRR446008_dupsRemoved.bam	SRR446009_dupsRemoved.bam	SRR446010_dupsRemoved.bam
gene-LOC102654076	NC_037646.1	2726246	2747609	+	21364	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219024	NC_037646.1	2760033	2760151	-	119	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219023	NC_037646.1	2762525	2762643	+	119	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC552228	NC_037646.1	2802184	2812145	-	9962	19835	26492	17021	17340	17507	23908	18389	21406	12894	17899	19575	16278
gene-LOC727630	NC_037646.1	2812430	2847662	+	35233	32670	49721	27214	27926	27845	42215	28147	37945	20714	28925	33587	26460
gene-Gpdh	NC_037646.1	2849683	2862544	+	12862	17475	23192	11987	12585	13074	18312	17584	19405	10216	14738	14716	13885
gene-LOC102656448	NC_037646.1	2862124	2874972	+	12849	3366	4054	2647	2452	3036	4243	3140	3661	2391	3040	3168	2547
gene-Tpx-4	NC_037646.1	2864435	2869887	-	5453	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC726662	NC_037646.1	2875051	2879513	-	4463	2196	3150	1853	1834	2012	2826	2117	2418	1653	2143	2533	1899
gene-LOC100576261	NC_037646.1	2879838	2882668	+	2831	2199	3463	2141	2080	2168	3415	2048	2476	1623	2046	2529	1706
gene-LOC552027	NC_037646.1	2884136	2895938	+	11803	9529	24631	7432	7412	6767	11798	7598	17301	6313	8623	10812	7674
gene-LOC100576220	NC_037646.1	2899962	2906780	-	6819	139	250	145	143	122	216	110	159	94	135	174	126
gene-TRNAR-UCU-3	NC_037646.1	2911290	2911362	+	73	0	0	0	0	0	1	1	0	1	0	1	0
gene-LOC412011	NC_037646.1	2918080	2974341	+	56262	859	2620	480	630	498	668	939	1158	647	862	794	618
gene-TRNAD-GUC-5	NC_037646.1	2986812	2986883	-	72	0	0	0	0	1	2	0	1	1	0	0	1
gene-LOC113219021	NC_037646.1	2987712	2987830	-	119	13	26	8	26	27	11	15	18	20	14	14	3
gene-LOC551227	NC_037646.1	2988140	2990354	+	2215	5492	8187	4811	4628	4605	7134	5275	5867	2922	4576	4827	4013
gene-LOC724477	NC_037646.1	2992356	2995891	-	3536	570	773	500	440	504	818	532	613	474	593	712	482
gene-LOC113219006	NC_037646.1	2997001	3008901	-	11901	898	1832	978	1026	840	1493	752	1003	529	882	877	731
gene-LOC413274	NC_037646.1	3011821	3043555	-	31735	782	1243	425	391	394	703	771	897	318	498	641	455
gene-LOC411358	NC_037646.1	3021729	3026924	+	5196	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC724787	NC_037646.1	3047011	3079659	+	32649	25504	44386	19580	17561	18649	29908	18693	30775	16286	22164	27269	18964
gene-LOC413555	NC_037646.1	3091111	3255840	+	164730	911	2222	340	464	398	417	897	1155	715	930	891	661
gene-LOC411936	NC_037646.1	3290080	3290984	+	905	3187	4787	2820	2854	2874	4079	2906	3394	2620	3283	3620	2710
gene-LOC724936	NC_037646.1	3293858	3303952	-	10095	2283	4328	2065	1945	1834	2801	1686	3269	1726	2319	2609	1722
gene-LOC725024	NC_037646.1	3303860	3875962	-	572103	6595	14748	4498	4873	4605	6535	6070	9061	5262	6759	7469	5009
gene-TRNAR-CCU-2	NC_037646.1	3379306	3379378	+	73	0	0	0	0	0	0	0	0	0	0	0	0
gene-Mir6051	NC_037646.1	3421818	3421893	+	76	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413256	NC_037646.1	3434351	3640562	+	206212	0	0	0	0	0	0	0	0	0	0	0	0
gene-Mir3748	NC_037646.1	3438380	3438494	-	115	0	0	0	0	0	0	0	0	0	0	0	0
gene-Mir3749	NC_037646.1	3605850	3605938	+	89	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC411347	NC_037646.1	3893499	4152305	+	258807	19502	46169	13774	15507	13581	19555	17241	28233	17116	21240	25086	17937
gene-Mir3750	NC_037646.1	4083589	4083714	+	126	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219016	NC_037646.1	4132515	4133659	-	1145	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC409025	NC_037646.1	4154141	4161404	-	7264	1257	1483	611	661	923	965	980	1268	678	1182	1399	1240
gene-LOC100576864	NC_037646.1	4163148	4167291	-	4144	2073	3283	1923	1959	2147	3245	1949	2491	1522	1989	2596	1569
gene-LOC725264	NC_037646.1	4169782	4364474	-	194693	2423	6007	1888	1719	1591	2439	1998	3260	1878	2442	2732	2043
gene-LOC102656773	NC_037646.1	4428996	4430093	-	1098	5	14	0	4	4	4	3	6	8	6	11	7
gene-LOC100576813	NC_037646.1	4464432	4470604	-	6173	32	75	10	19	18	31	25	36	25	34	25	29
gene-LOC411345	NC_037646.1	4476186	4918995	+	442810	10865	18099	6463	6736	6708	9576	7829	10796	6630	9679	11210	6812
gene-LOC113219020	NC_037646.1	4731071	4735814	-	4744	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656350	NC_037646.1	4739981	4743055	-	3075	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656483	NC_037646.1	4851381	4853328	-	1948	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC411344	NC_037646.1	5007978	5302978	-	295001	4910	11314	3888	3516	3712	4997	3933	6822	4158	5215	5708	4402
gene-LOC100577998	NC_037646.1	5093453	5164020	+	70568	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102654579	NC_037646.1	5192233	5204319	+	12087	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218978	NC_037646.1	5208087	5212452	+	4366	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102654439	NC_037646.1	5218772	5226667	+	7896	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107964939	NC_037646.1	5233513	5235987	+	2475	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC409024	NC_037646.1	5237639	5460938	-	223300	16186	30546	12478	11791	13371	18851	13918	20755	11783	15927	18442	13716
gene-LOC102653713	NC_037646.1	5403561	5406695	+	3135	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218979	NC_037646.1	5461145	5471738	+	10594	2088	3606	2538	2252	2000	3605	1361	2533	1930	2513	3459	1837
gene-LOC409023	NC_037646.1	5461803	5463953	-	2151	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218980	NC_037646.1	5474150	5500614	-	26465	8520	19128	8096	7159	7124	12235	6469	12147	7012	9728	12266	7914
gene-LOC113219007	NC_037646.1	5515338	5537984	-	22647	5232	13772	3816	3801	3310	5508	5852	8332	3742	5135	6431	4075
gene-LOC409022	NC_037646.1	5540266	5547250	-	6985	2269	5082	1324	1349	1165	1952	2161	3149	1342	1995	2194	1604
gene-LOC100578430	NC_037646.1	5558336	5561238	-	2903	92	176	79	65	62	118	96	94	79	81	110	65
gene-LOC724356	NC_037646.1	5561894	5765286	+	203393	3451	4847	2255	2370	2629	4133	3250	3983	1833	2741	3391	2524
gene-LOC102655639	NC_037646.1	5563841	5607940	-	44100	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113219017	NC_037646.1	5608127	5653268	+	45142	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC411343	NC_037646.1	5647260	5754138	-	106879	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107964981	NC_037646.1	5754134	5755380	-	1247	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC550924	NC_037646.1	5765275	5768271	-	2997	5521	7511	4797	4924	4909	7107	5152	5647	3730	5185	5904	4136
gene-LOC412467	NC_037646.1	5768642	5771517	-	2876	9996	13770	7931	7898	7257	10695	9490	10571	6788	8812	9162	7564
gene-LOC550822	NC_037646.1	5773779	5777550	-	3772	6697	10033	5308	5642	5473	8053	6329	7271	3592	5286	6041	4566
gene-LOC100578726	NC_037646.1	5779668	5783573	+	3906	1119	1721	1024	1027	1112	1688	1057	1282	697	1004	1301	859
gene-LOC550684	NC_037646.1	5784156	5785933	-	1778	1564	2230	1444	1438	1431	2020	1415	1695	1176	1472	1807	1315
gene-LOC411476	NC_037646.1	5793886	5807708	-	13823	3989	7757	2454	2641	2853	4676	3639	4861	1796	3000	3483	2944
gene-LOC102654691	NC_037646.1	5808371	5810669	-	2299	28548	38558	26707	29275	28474	39667	24906	30445	21049	25765	29832	24130
gene-LOC411477	NC_037646.1	5811175	5813800	+	2626	9009	13507	8242	7992	8180	12361	8523	10009	6322	8252	9601	7269
gene-LOC100578713	NC_037646.1	5814471	5815148	-	678	1404	2117	1509	1409	1423	2146	1221	1574	1123	1309	1684	1209
gene-LOC107965006	NC_037646.1	5815247	5815645	-	399	105	177	102	101	107	167	90	99	79	105	124	119
gene-LOC100577988	NC_037646.1	5816385	5819943	-	3559	3395	4873	2720	2741	2833	4688	3133	3791	2269	2992	3726	2593
gene-LOC552476	NC_037646.1	5820724	5822159	+	1436	7499	9827	6757	6807	6908	9545	6843	8030	5869	7210	7940	6451
gene-LOC727552	NC_037646.1	5823529	5827417	-	3889	2943	4441	2593	2560	2581	3789	2792	3350	1800	2638	2983	2278
gene-LOC113219008	NC_037646.1	5827370	5829994	-	2625	4	4	2	7	5	5	2	5	2	3	7	2
gene-TRNAD-GUC-6	NC_037646.1	5831085	5831156	+	72	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC726608	NC_037646.1	5835214	5841054	+	5841	8927	12920	7350	6864	7734	11744	7863	10232	5668	8315	9627	6966
gene-LOC726626	NC_037646.1	5840103	5843193	-	3091	1721	2462	1437	1347	1486	2197	1564	1920	1230	1572	1788	1425
gene-LOC726642	NC_037646.1	5844422	5850450	+	6029	7952	10184	6074	5218	5805	9909	5810	7913	3867	6798	6527	5508
gene-LOC724873	NC_037646.1	5850661	5853734	+	3074	11471	15708	8369	8483	8580	12340	10667	11132	5615	8846	9014	8169
gene-LOC102655307	NC_037646.1	5856407	5875490	+	19084	1259	1855	961	717	846	1291	1003	1362	858	1115	1326	1033
gene-LOC107964964	NC_037646.1	5857786	5859693	-	1908	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218544	NC_037646.1	5862781	5863834	+	1054	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC412091	NC_037646.1	5868081	5988737	-	120657	1161	3098	380	586	495	519	1407	1546	932	993	886	732
gene-LOC102655174	NC_037646.1	5875824	5879883	+	4060	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC724718	NC_037646.1	5991452	6002592	-	11141	25869	35710	20464	21343	21478	31944	23897	28453	15195	21359	25588	21635
gene-LOC552386	NC_037646.1	6004058	6011586	+	7529	5139	7151	4543	4673	4483	7371	4343	5388	3711	4280	5427	4180
gene-LOC552401	NC_037646.1	6007533	6017656	-	10124	722	1080	561	580	619	1039	561	812	439	600	668	512
gene-LOC552414	NC_037646.1	6019232	6034591	+	15360	3882	8251	2930	2879	3002	4528	3429	5894	3310	4391	5289	3620
gene-LOC724315	NC_037646.1	6043644	6046657	+	3014	188	352	105	82	83	143	71	362	141	156	287	164
gene-LOC552433	NC_037646.1	6075220	6078512	+	3293	5153	6954	3960	3913	4244	5809	4608	5944	3576	4693	5633	4284
gene-LOC724395	NC_037646.1	6078619	6084120	-	5502	246	454	182	115	201	282	398	462	151	289	294	242
gene-LOC552462	NC_037646.1	6085036	6086427	-	1392	3326	4373	2913	2997	2940	4242	2843	3193	2378	3184	3463	2622
gene-LOC102655945	NC_037646.1	6086686	6088247	+	1562	29	74	26	24	41	49	32	37	19	18	30	34
gene-LOC724520	NC_037646.1	6089226	6101365	-	12140	67	198	60	36	53	60	72	78	33	67	73	83
gene-LOC409020	NC_037646.1	6102425	6221453	+	119029	20570	41011	15539	15934	16603	20983	17655	27473	18455	24649	28269	18890
gene-LOC102656198	NC_037646.1	6231784	6265842	+	34059	502	863	375	288	352	415	446	638	586	627	631	419
gene-LOC107964958	NC_037646.1	6280697	6349154	-	68458	1331	2618	485	525	533	618	1257	1821	938	1183	969	733
gene-LOC100576640	NC_037646.1	6291122	6305064	+	13943	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107964959	NC_037646.1	6329284	6345778	+	16495	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100576679	NC_037646.1	6375799	6406322	+	30524	614	1612	275	298	322	554	637	1009	356	390	550	575
gene-LOC409515	NC_037646.1	6414472	6430599	-	16128	36919	47031	21838	22144	24979	33490	32575	43786	20538	31204	31808	28025
gene-LOC100576876	NC_037646.1	6431599	6436965	-	5367	14347	21626	12415	11242	12934	19226	13729	17382	9141	13546	15998	11854
gene-Para	NC_037646.1	6440200	6501762	-	61563	21699	47519	17165	16383	17068	24871	18731	31679	18878	26643	32051	19003
gene-LOC100578608	NC_037646.1	6448572	6451428	+	2857	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC100577999	NC_037646.1	6454385	6456354	+	1970	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218998	NC_037646.1	6468930	6470023	+	1094	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102656759	NC_037646.1	6497310	6499179	+	1870	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC113218999	NC_037646.1	6501509	6502574	+	1066	304	434	237	239	251	353	250	356	197	293	364	278
gene-LOC726213	NC_037646.1	6502422	6504693	-	2272	5660	7660	4511	4455	4913	6479	5339	6436	4157	5285	6332	4539
gene-Mir2765	NC_037646.1	6505971	6506059	-	89	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC552217	NC_037646.1	6512252	6518160	+	5909	241	221	179	95	141	182	232	161	114	180	103	110
gene-LOC409019	NC_037646.1	6518555	6522281	-	3727	4002	5348	3216	3168	3101	4497	3378	3575	2240	3260	3618	2833
gene-LOC726137	NC_037646.1	6522744	6525876	+	3133	3024	4677	2774	2645	2702	4130	2963	3697	2213	3092	3631	2437
gene-LOC412155	NC_037646.1	6526317	6529607	+	3291	5310	8147	4215	3807	4146	6914	4348	5834	2964	4384	5178	3801
gene-LOC102653793	NC_037646.1	6531915	6533765	-	1851	5127	7037	4422	5619	4990	8093	4344	4937	3025	4038	5308	4099
gene-LOC726029	NC_037646.1	6533647	6535672	+	2026	1925	2691	1680	1590	1726	2545	1728	2080	1416	1788	2308	1435
gene-LOC411924	NC_037646.1	6535783	6537216	-	1434	3619	4610	3031	2904	3182	4307	3095	3793	2783	3381	3942	3006
gene-LOC411923	NC_037646.1	6537121	6542266	+	5146	6848	10559	5451	5886	6101	9626	6325	7445	3665	5400	6838	5043
gene-LOC411922	NC_037646.1	6542362	6545384	-	3023	4103	5851	3632	3402	3702	5540	3612	4419	2862	3868	4641	3418
gene-LOC413030	NC_037646.1	6550527	6555276	+	4750	1672	2432	1047	1154	1241	2017	1664	1734	630	1098	1301	892
gene-LOC411879	NC_037646.1	6559799	6565038	+	5240	10420	14787	7634	7406	7674	12669	9477	10423	5281	8231	9210	6848
gene-LOC725136	NC_037646.1	6565844	6568662	-	2819	5481	7653	4293	4125	4670	6611	5241	6426	3853	5315	5914	4423
gene-LOC552529	NC_037646.1	6568967	6569827	+	861	2269	3109	1938	2080	2069	3011	1929	2478	1602	2301	2435	1888
gene-LOC552515	NC_037646.1	6570043	6575391	-	5349	14142	19668	11809	11675	12220	18908	12447	16101	9462	13247	15151	10883
gene-LOC725067	NC_037646.1	6575957	6578848	-	2892	5457	7815	4381	4109	4228	6982	4449	5638	3113	4733	5745	3889
gene-LOC725025	NC_037646.1	6580852	6581952	-	1101	1411	2109	1271	1276	1377	1871	1223	1495	948	1247	1492	1129
gene-LOC113218570	NC_037646.1	6589678	6590780	-	1103	1485	2190	1292	1325	1236	1928	1240	1498	939	1334	1568	1115
gene-LOC409249	NC_037646.1	6592284	6599885	-	7602	9257	13809	6982	6979	7662	12501	8215	10889	5441	7781	9503	7063
gene-LOC551996	NC_037646.1	6600318	6602315	-	1998	1627	2289	1463	1419	1417	2141	1427	1833	1286	1526	1852	1323
gene-LOC113219009	NC_037646.1	6600760	6601608	-	849	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC551972	NC_037646.1	6602076	6603598	+	1523	2931	4077	2383	2455	2486	3662	2724	3109	1928	2727	3021	2082
gene-LOC409696	NC_037646.1	6604215	6606213	-	1999	1939	3419	1628	1356	1466	2340	1606	2561	1360	1978	2330	1588
gene-LOC725076	NC_037646.1	6607526	6612801	+	5276	13819	26801	13633	12129	12639	18881	10890	19697	11996	15502	18777	13006
gene-LOC412961	NC_037646.1	6613578	6619138	+	5561	5003	7435	2870	2982	2743	4478	4719	4759	1589	3121	2819	2808
gene-LOC102654750	NC_037646.1	6630937	6636228	-	5292	201	360	176	120	148	282	159	241	121	167	265	186
gene-LOC412960	NC_037646.1	6636344	6731253	+	94910	511	1535	222	287	271	375	593	890	422	513	437	369
gene-LOC113218982	NC_037646.1	6731252	6734622	+	3371	403	1055	144	137	165	224	352	525	200	286	299	291
gene-LOC725595	NC_037646.1	6741451	6743595	+	2145	4027	6460	3588	3897	4087	5898	3844	4902	3201	4394	5080	3336
gene-LOC411371	NC_037646.1	6743774	6750222	+	6449	20512	34862	15804	14712	15657	24602	16269	26658	12938	17829	21626	15413
gene-LOC100576271	NC_037646.1	6751156	6762971	+	11816	38	98	38	20	32	47	28	33	9	25	27	24
gene-LOC113219019	NC_037646.1	6755406	6764653	-	9248	6	8	4	6	3	3	5	5	2	6	2	6
gene-LOC725671	NC_037646.1	6767875	6784869	+	16995	15	42	8	8	8	11	17	12	11	15	18	29
gene-LOC409805	NC_037646.1	6813820	6833376	+	19557	8308	9226	5065	4197	7546	8228	5549	6825	5206	6720	8365	5380
gene-LOC107964990	NC_037646.1	6823773	6829860	-	6088	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC409804	NC_037646.1	6833449	6841647	-	8199	33329	44278	23451	21270	24148	38400	26882	32494	16601	26886	30749	21336
gene-LOC113219018	NC_037646.1	6838652	6839804	+	1153	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC413181	NC_037646.1	6842422	6844478	-	2057	3448	4708	3228	3035	3118	4696	3197	3754	2342	3211	3908	2536
gene-LOC412770	NC_037646.1	6849260	6859628	-	10369	842	1698	559	539	546	921	797	961	472	686	761	589
gene-Mir11	NC_037646.1	6850818	6850925	-	108	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC412769	NC_037646.1	6860057	6861488	-	1432	1724	2244	1370	1320	1412	2058	1589	1737	1256	1661	1901	1300
gene-LOC409602	NC_037646.1	6864807	6868996	+	4190	697	2935	1044	1522	2850	796	391	701	309	457	563	813
gene-LOC412768	NC_037646.1	6868873	6872469	-	3597	172	71	8	25	27	13	800	14	12	32	10	36
gene-LOC102655890	NC_037646.1	6872253	6875884	-	3632	2	4	1	2	3	1	4	1	4	0	1	2
gene-LOC100577064	NC_037646.1	6875856	6878478	+	2623	6	42	16	22	26	23	8	9	2	6	7	4
gene-LOC412767	NC_037646.1	6881037	6884341	+	3305	9	28	9	6	11	10	11	10	8	7	15	9
gene-LOC726981	NC_037646.1	6887843	6891778	+	3936	242	1888	118	153	707	94	338	1551	138	409	413	452
gene-LOC102656101	NC_037646.1	6893771	6895639	-	1869	28	410	16	110	117	3	33	125	44	63	34	57
gene-LOC552773	NC_037646.1	6900131	6904225	+	4095	3	12	1	4	38	6	2	4	1	5	1	4
gene-LOC727010	NC_037646.1	6904834	6910254	-	5421	8	13	8	6	12	11	9	18	5	12	7	11
gene-LOC100576902	NC_037646.1	6913067	6987080	-	74014	144	374	83	77	84	146	109	205	93	127	159	109
gene-LOC727021	NC_037646.1	6918318	6920456	+	2139	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC727028	NC_037646.1	6923612	6933656	+	10045	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC412764	NC_037646.1	6934357	6946661	+	12305	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC412763	NC_037646.1	6950795	7020477	+	69683	1888	3962	1200	1567	1406	2051	978	2740	1114	1964	1853	1740
gene-LOC102656311	NC_037646.1	7020070	7022080	-	2011	3078	4348	2743	2777	2838	3989	2768	3393	2583	3112	3550	2688
gene-LOC412762	NC_037646.1	7022176	7026424	+	4249	6020	7843	3906	3696	3618	5100	6059	5633	2088	4435	4007	3364
gene-LOC409600	NC_037646.1	7029898	7031213	-	1316	5874	8303	5211	5495	5493	7773	5297	6444	4157	5648	6365	4811
gene-LOC409599	NC_037646.1	7031549	7032824	-	1276	11316	15090	10322	11585	12348	15343	10635	12216	9406	12619	12346	9321
gene-LOC100577266	NC_037646.1	7077128	7157190	+	80063	70	153	79	75	67	132	69	67	35	78	86	46
gene-NLG-5	NC_037646.1	7168675	7392172	+	223498	1640	5393	1244	1276	1141	1697	1707	2267	1576	1786	1953	1401
gene-LOC408391	NC_037646.1	7351184	7352989	-	1806	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC411833	NC_037646.1	7393801	7396597	-	2797	4760	7682	4999	4820	4800	7941	4438	5662	3699	4577	5632	4095
gene-LOC113219022	NC_037646.1	7394633	7394723	-	91	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC411832	NC_037646.1	7398474	7400714	+	2241	35363	47802	37490	38603	38704	54929	33130	36518	28000	33389	36793	30111
gene-Usp	NC_037646.1	7403312	7457844	-	54533	4291	7598	2339	2370	2567	3784	4305	5597	2672	4286	4909	3621
gene-LOC102653834	NC_037646.1	7406482	7412175	+	5694	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102653672	NC_037646.1	7431677	7446973	+	15297	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC102653781	NC_037646.1	7437485	7439318	+	1834	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC409262	NC_037646.1	7458585	7460193	+	1609	3289	4524	2701	2525	2787	3830	3213	3898	2457	3377	3741	2901
gene-LOC724267	NC_037646.1	7460188	7461533	-	1346	2167	3189	1877	1805	1906	2953	2094	2387	1595	2091	2397	1607
gene-LOC100577252	NC_037646.1	7462080	7464729	+	2650	2820	3629	2300	2442	2506	3819	2479	3007	1823	2395	3087	2278
gene-LOC724451	NC_037646.1	7464498	7466365	-	1868	2934	3869	2269	2361	2474	3586	2531	3041	1723	2465	2957	2155
gene-LOC724357	NC_037646.1	7466049	7468717	+	2669	6600	9118	5300	5331	5890	8602	6262	6925	3967	5777	6847	4619
gene-LOC100577561	NC_037646.1	7469336	7471717	-	2382	3809	5025	3298	2971	3308	4821	3265	3983	2575	3443	4280	2757
gene-LOC724440	NC_037646.1	7472461	7480959	+	8499	27970	41551	25395	25932	26250	39801	27462	30754	16328	24045	27898	20365
gene-LOC724583	NC_037646.1	7480790	7482330	-	1541	1778	2423	1627	1490	1893	2415	1580	2435	1446	1943	2129	1554
gene-LOC107964976	NC_037646.1	7482768	7483106	+	339	446	648	392	320	422	577	470	531	409	482	538	425
gene-B-gluc1	NC_037646.1	7483034	7488078	-	5045	15432	18295	11018	11445	11504	14940	11148	13893	8822	12939	13780	13037
gene-LOC107964975	NC_037646.1	7484166	7484770	+	605	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC107964998	NC_037646.1	7490432	7493745	+	3314	1503	2549	1429	1378	1439	2374	1440	1572	1075	1319	1707	1186
gene-LOC409310	NC_037646.1	7494261	7498489	+	4229	12547	17992	11335	11881	11205	16640	11281	13919	7508	10734	12716	9756
gene-LOC102655244	NC_037646.1	7499590	7507734	-	8145	5868	9002	4999	4499	5062	7698	5731	6946	3241	5185	5889	4019
gene-LOC100577358	NC_037646.1	7508045	7510130	-	2086	1249	1637	1033	922	1107	1611	993	1306	930	1196	1405	1024
gene-LOC413821	NC_037646.1	7510346	7514584	-	4239	7093	9865	5520	5602	6020	8860	6364	8089	4653	6582	8169	5836
gene-Mir279d	NC_037646.1	7516135	7516216	+	82	99	131	68	56	72	121	73	116	73	135	135	88
gene-LOC412880	NC_037646.1	7517234	7519996	-	2763	6172	9218	5437	5332	5747	7834	5799	7288	4342	5878	7320	5110
gene-LOC102654791	NC_037646.1	7520130	7525976	+	5847	10457	15147	8922	8540	9086	13880	9913	12088	6481	9192	11341	8300
gene-Rps8	NC_037646.1	7527688	7529623	-	1936	21976	28421	21685	22167	22651	30432	20599	22632	17718	21253	22816	19103
gene-LOC552341	NC_037646.1	7529897	7532775	+	2879	6213	9106	5279	5219	5301	7887	5707	6881	3634	5267	5850	4579
gene-LOC727324	NC_037646.1	7534147	7537684	-	3538	297	448	233	157	211	293	281	324	223	420	452	247
gene-LOC726197	NC_037646.1	7541184	7543011	-	1828	3600	5248	3014	3308	2901	4564	3218	3785	1939	2741	3249	2486
gene-LOC412276	NC_037646.1	7543700	7545283	-	1584	3814	5186	3240	3053	3376	5032	3507	4250	2839	3699	4325	3052
gene-LOC552403	NC_037646.1	7545543	7546451	+	909	2901	3751	2482	2510	2570	3360	2523	2939	2435	2828	3120	2528
gene-LOC725178	NC_037646.1	7546823	7550400	+	3578	665	993	605	779	649	1279	594	677	395	539	732	509
gene-LOC552216	NC_037646.1	7550543	7558077	-	7535	231	348	202	187	244	432	192	256	141	200	247	201
gene-LOC552235	NC_037646.1	7558867	7562480	-	3614	6876	10536	6301	6228	6630	9920	6569	8030	4585	6887	7737	5588
gene-LOC100577440	NC_037646.1	7563266	7565146	+	1881	1137	963	436	398	780	580	482	1866	417	1061	720	891
gene-LOC725026	NC_037646.1	7565208	7569909	-	4702	3025	1566	517	536	1938	615	894	5545	767	2646	1542	1966
gene-LOC411340	NC_037646.1	7571450	7573499	-	2050	15	54	31	32	27	45	15	19	12	15	30	30
gene-LOC724937	NC_037646.1	7574022	7578566	+	4545	5017	7643	3909	3638	3943	6604	4385	5365	2713	4254	5014	3413
gene-LOC113218989	NC_037646.1	7578150	7580262	-	2113	282	518	289	224	221	440	197	338	220	291	410	233
gene-LOC724895	NC_037646.1	7580184	7583703	+	3520	185	336	168	86	103	225	97	262	128	164	218	138
gene-LOC552340	NC_037646.1	7588050	7686685	-	98636	1508	3853	660	805	621	1054	1474	2031	955	1264	1442	972
gene-LOC411338	NC_037646.1	7687128	7690995	-	3868	1980	3115	1627	1640	1732	2516	1713	2134	1211	1705	2223	1636
gene-LOC724663	NC_037646.1	7691729	7696339	-	4611	6666	9711	5177	4998	5405	8489	6322	7326	4027	5578	6659	5207
gene-LOC409085	NC_037646.1	7696344	7700053	+	3710	14280	20044	9536	10195	9120	14078	15308	14390	6332	10904	10379	10160
gene-LOC406152	NC_037646.1	7702860	7707410	+	4551	6724	10626	6760	6923	8059	10421	5739	8693	4289	6673	7158	5626
gene-LOC552442	NC_037646.1	7707006	7708450	-	1445	2513	3280	2094	2146	2133	3158	2223	2675	1836	2430	2765	2091
