# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/zootermopsis_nevadensis_genome/GCA_000696155.1_ZooNev1.0_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR3139733_dupsRemoved.bam" "SRR3139734_dupsRemoved.bam" "SRR3139735_dupsRemoved.bam" "SRR3139736_dupsRemoved.bam" "SRR3139737_dupsRemoved.bam" "SRR3139738_dupsRemoved.bam" "SRR3139739_dupsRemoved.bam" "SRR3139740_dupsRemoved.bam" "SRR3139741_dupsRemoved.bam" "SRR3139742_dupsRemoved.bam" "SRR3139743_dupsRemoved.bam" "SRR3139744_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR3139733_dupsRemoved.bam	SRR3139734_dupsRemoved.bam	SRR3139735_dupsRemoved.bam	SRR3139736_dupsRemoved.bam	SRR3139737_dupsRemoved.bam	SRR3139738_dupsRemoved.bam	SRR3139739_dupsRemoved.bam	SRR3139740_dupsRemoved.bam	SRR3139741_dupsRemoved.bam	SRR3139742_dupsRemoved.bam	SRR3139743_dupsRemoved.bam	SRR3139744_dupsRemoved.bam
gene6209	KK852699.1	804017	808532	-	4516	272	42	140	81	73	55	180	93	184	120	64	57
gene6210	KK852699.1	809277	811371	+	2095	2877	1090	1922	1298	2055	1905	1746	1238	983	1064	1714	1739
gene6211	KK852699.1	818363	818821	-	459	1115	239	658	378	382	351	410	410	196	336	1012	445
gene6212	KK852699.1	820800	834462	-	13663	1887	256	1586	319	270	727	901	162	560	553	1022	507
gene6213	KK852699.1	838493	839638	+	1146	986	327	563	568	665	563	587	499	447	379	461	523
gene6214	KK852699.1	851699	862294	-	10596	438	62	283	137	121	144	303	98	210	133	120	90
gene6215	KK852699.1	864806	865650	+	845	925	227	484	353	476	397	689	560	432	328	419	298
gene6216	KK852699.1	871120	880678	-	9559	4406	2387	2631	1363	1505	3451	4878	4119	1036	3180	2711	4164
gene6217	KK852699.1	899645	904124	+	4480	1086	150	803	158	202	651	655	83	511	247	203	164
gene6218	KK852699.1	918425	926084	+	7660	324	140	147	117	56	222	310	276	45	88	179	244
gene6219	KK852699.1	927772	929682	-	1911	935	363	533	703	940	465	748	964	385	604	576	597
gene6220	KK852699.1	951648	959039	+	7392	668	175	518	157	159	459	339	66	193	171	214	143
gene6221	KK852699.1	965469	965780	-	312	142	48	61	206	229	77	99	227	101	210	72	80
gene6222	KK852699.1	988314	988697	-	384	7	4	29	3	0	11	0	36	1	11	12	4
gene6223	KK852699.1	989894	990307	-	414	13	8	12	8	1	12	2	5	0	10	4	5
gene6224	KK852699.1	993235	1000545	+	7311	3362	1426	2689	1370	397	2891	813	783	165	1799	1892	1526
gene6225	KK852699.1	1023065	1027089	+	4025	430	159	429	179	188	440	272	82	180	308	256	193
gene6226	KK852699.1	1039636	1055197	+	15562	1750	506	758	576	493	993	1588	668	718	634	764	1364
gene6227	KK852699.1	1056865	1062367	-	5503	1070	316	640	612	785	534	714	622	468	505	393	490
gene6228	KK852699.1	1063935	1069993	+	6059	445	134	500	132	123	529	229	51	174	155	147	128
gene6229	KK852699.1	1079833	1083617	-	3785	1310	549	758	954	891	854	192	243	168	285	171	303
gene6230	KK852699.1	1087972	1101247	+	13276	4708	1539	2488	4026	3719	3014	622	962	465	921	667	682
gene6231	KK852699.1	1088781	1093411	-	4631	0	0	0	0	0	0	0	0	0	0	0	0
gene6232	KK852699.1	1098029	1104338	-	6310	1260	360	893	753	589	909	162	124	97	200	157	146
gene6233	KK852699.1	1109714	1114315	+	4602	15527	7301	10837	10122	12325	10179	13730	14559	5666	8355	8563	15091
gene6234	KK852699.1	1115568	1120196	-	4629	2233	724	1203	1169	1534	1135	1382	1373	862	960	951	1104
gene6235	KK852699.1	1121114	1133001	+	11888	1091	227	792	231	328	648	633	129	407	344	297	294
gene6236	KK852699.1	1139611	1140975	-	1365	2253	330	1333	452	752	622	1554	619	1211	474	748	682
gene6237	KK852699.1	1144333	1150344	-	6012	2799	1143	2730	3020	3628	2985	1777	2139	1882	3553	2361	3305
gene6238	KK852699.1	1145912	1147459	+	1548	0	0	0	0	0	0	0	0	0	0	0	0
gene6239	KK852699.1	1155759	1159324	+	3566	87	16	94	18	104	89	48	11	37	36	19	21
gene6240	KK852699.1	1169645	1192337	+	22693	1358	318	810	721	901	789	994	547	887	1446	387	632
gene6241	KK852699.1	1183894	1184288	-	395	0	0	0	0	0	0	0	0	0	0	0	0
gene6242	KK852699.1	1196444	1196773	+	330	2	2	2	5	6	0	2	35	2	22	3359	1
gene6243	KK852699.1	1200986	1213262	+	12277	7437	2511	4292	4772	6448	4166	5894	5494	3555	5520	3778	5007
gene6244	KK852699.1	1214639	1218714	-	4076	1277	446	619	870	913	712	773	1099	524	786	606	779
gene6245	KK852699.1	1221619	1222478	-	860	12	0	4	3	5	26	7	2	19	8	0	34
gene6246	KK852699.1	1229761	1230498	-	738	0	0	0	0	0	1	0	0	0	1	0	0
gene6247	KK852699.1	1379427	1392174	+	12748	437	106	243	106	108	221	238	58	131	118	227	105
gene6248	KK852699.1	1420507	1435819	+	15313	2731	1038	1953	2402	2177	2345	1984	2007	1269	2647	1828	2111
gene6249	KK852699.1	1437127	1443012	+	5886	1133	334	1057	310	364	961	833	148	407	411	416	686
gene6250	KK852699.1	1447778	1451503	-	3726	514	153	324	102	102	292	359	199	221	138	112	343
gene6251	KK852699.1	1457212	1481887	-	24676	168	79	163	29	33	210	127	39	54	58	57	143
gene6252	KK852699.1	1492258	1497149	-	4892	63	19	66	12	11	67	35	11	9	24	30	45
gene6253	KK852699.1	1658542	1691588	+	33047	74	20	58	26	32	35	48	28	44	43	21	26
gene6254	KK852699.1	1718955	1727463	-	8509	140	14	121	27	58	168	55	4	23	62	44	18
gene6255	KK852699.1	1812306	1816936	-	4631	1908	909	1319	594	827	1872	2272	1785	564	1062	925	2609
gene6256	KK852699.1	1817706	1820744	+	3039	498	226	300	326	424	312	331	366	120	214	333	366
gene6257	KK852699.1	1818328	1820189	-	1862	0	0	0	0	0	0	0	0	0	0	0	0
gene6258	KK852699.1	1820768	1821682	+	915	939	408	470	861	944	565	570	894	315	578	581	604
gene6259	KK852699.1	1835645	1840545	+	4901	4959	952	2605	989	1307	1714	3585	1514	2634	1027	870	1521
gene6260	KK852699.1	1843275	1847306	-	4032	1794	564	1206	914	1386	1437	1066	642	634	1235	563	888
gene6261	KK852699.1	2078001	2103692	+	25692	4028	2105	3866	1090	891	5578	2790	918	1228	1755	1137	2954
gene6262	KK852699.1	2109547	2118775	-	9229	3740	1389	2464	3757	2259	3564	1850	1787	1098	3067	1077	1901
gene6263	KK852699.1	2121203	2132914	-	11712	1738	1535	1828	2826	1457	2491	1476	2374	878	2004	763	1409
gene6264	KK852699.1	2138088	2147392	+	9305	531	194	408	291	311	422	289	201	149	347	288	295
gene6265	KK852699.1	2176140	2179092	+	2953	1231	513	1015	333	235	1192	829	184	295	627	814	819
gene6266	KK852699.1	2184872	2185605	+	734	18	8	12	8	24	21	3	6	2	15	5	9
gene6267	KK852699.1	2207080	2207451	+	372	0	0	0	0	0	0	0	0	0	0	0	1
gene6268	KK852699.1	2207720	2208102	+	383	0	0	0	0	0	1	0	0	0	0	0	0
gene6269	KK852699.1	2209002	2209384	+	383	0	0	0	0	0	0	0	0	0	0	0	0
gene6270	KK852700.1	6831	7829	+	999	1109	301	646	389	576	462	744	490	518	292	505	397
gene6271	KK852700.1	11650	22514	-	10865	1905	298	919	488	566	570	1292	423	1069	570	363	482
gene6272	KK852700.1	26845	33296	+	6452	255	231	285	432	254	471	150	182	112	251	362	182
gene6273	KK852700.1	35185	37350	-	2166	66	12	31	9	9	14	73	15	22	26	8623	16
gene6274	KK852700.1	53394	60334	-	6941	347	156	368	25	16	531	479	39	94	241	4003	545
gene6275	KK852700.1	71858	77009	-	5152	400	159	240	37	53	252	3050	1392	230	219	24	2064
gene6276	KK852700.1	135480	136445	+	966	590	236	539	96	81	599	322	82	39	58	45	330
gene6277	KK852700.1	181284	184091	+	2808	13	0	5	1	0	1	4	2	4	4	0	0
gene6278	KK852700.1	199844	202889	+	3046	2740	1164	942	1338	1226	1286	5623	5313	1327	1993	26	2671
gene6279	KK852700.1	221975	226118	-	4144	134	11	194	18	23	133	98	12	70	42	19	26
gene6280	KK852700.1	231826	239549	-	7724	833	409	1202	476	552	1610	823	227	362	2156	407	1064
gene6281	KK852701.1	534	902	-	369	0	0	0	0	1	1	0	0	0	2	0	0
gene6282	KK852701.1	1438	1805	-	368	1	0	2	0	0	0	2	0	1	0	1	0
gene6283	KK852701.1	1928	2341	-	414	0	0	0	0	0	0	0	1	0	1	0	0
gene6284	KK852701.1	8123	8526	-	404	0	0	0	0	0	0	0	0	0	3	0	0
gene6285	KK852701.1	10983	11360	+	378	0	1	2	2	1	1	1	0	1	0	0	1
gene6286	KK852701.1	19497	31765	-	12269	2113	740	1399	902	767	1414	1159	624	665	551	785	1018
gene6287	KK852701.1	35708	51207	-	15500	1556	357	1101	404	535	750	1001	263	632	560	536	592
gene6288	KK852701.1	58392	96413	-	38022	7168	3024	5399	4610	5599	6484	4284	3186	2401	5924	3759	4045
gene6289	KK852701.1	67695	68009	+	315	0	0	0	0	0	0	0	0	0	0	0	0
gene6290	KK852701.1	99206	114715	-	15510	4183	1303	2807	2057	1999	3088	2397	791	1436	1374	1191	1649
gene6291	KK852701.1	141096	145325	+	4230	8	8	11	1	4	14	6	7	11	64	6	4
gene6292	KK852701.1	258754	263859	-	5106	2639	1028	1720	1213	1509	1616	2063	2629	975	1743	854	2049
gene6293	KK852701.1	271559	275236	-	3678	414	132	348	143	228	314	319	132	151	188	85	207
gene6294	KK852701.1	283529	294562	-	11034	46	14	53	30	12	52	28	15	27	46	11	13
gene6295	KK852701.1	434183	435046	-	864	6	9	2	7	4	7	1	1	2	81	0	8
gene6296	KK852701.1	460503	461630	-	1128	13	4	29	10	0	23	13	1	11	11	6	3
gene6297	KK852701.1	481995	498210	-	16216	935	193	622	280	375	427	529	176	489	372	262	251
gene6298	KK852701.1	506517	524387	-	17871	1465	443	1178	611	962	1044	735	251	314	696	602	666
gene6299	KK852701.1	536993	540891	-	3899	217	68	168	87	89	116	150	66	140	112	143	83
gene6300	KK852701.1	543903	544376	-	474	587	71	221	198	366	101	610	295	316	404	250	368
gene6301	KK852701.1	549684	550245	+	562	1	2	0	0	0	1	0	0	2	0	2	0
gene6302	KK852701.1	551311	556729	+	5419	456	254	377	89	121	485	553	141	89	159	303	500
gene6303	KK852701.1	565353	582015	-	16663	1258	510	1241	420	508	1352	660	148	343	582	429	527
gene6304	KK852702.1	177	153232	-	153056	324	200	508	198	186	691	185	98	167	388	169	185
gene6305	KK852702.1	239886	249281	-	9396	4139	1802	3218	3017	3152	3379	1807	1063	1136	2048	1023	1376
gene6306	KK852702.1	285428	285670	+	243	2	0	2	0	0	0	0	1	0	0	0	0
gene6307	KK852702.1	290309	297894	-	7586	241	70	156	66	128	134	140	79	93	75	88	88
gene6308	KK852702.1	299649	300485	+	837	1292	447	1116	478	711	1043	896	313	386	452	814	804
gene6309	KK852702.1	308380	312941	-	4562	225	135	199	129	167	256	183	91	52	166	162	129
gene6310	KK852702.1	413258	413464	+	207	12	1	10	7	8	18	3	9	4	15	14	1
gene6311	KK852702.1	855058	874038	+	18981	227	72	197	79	219	193	143	59	99	117	75	72
gene6312	KK852702.1	885009	946813	+	61805	9792	5215	14689	5180	4929	13943	14060	8658	4023	18004	12517	21776
gene6313	KK852702.1	949869	960372	+	10504	497	188	421	257	280	454	335	132	139	367	372	301
gene6314	KK852702.1	976938	981709	+	4772	2746	673	1628	1196	1834	1203	1739	1099	1293	909	1222	1106
gene6315	KK852702.1	982947	996421	+	13475	3840	656	3258	446	635	2140	3854	608	1883	1128	1255	3766
gene6316	KK852702.1	1001029	1011780	+	10752	3766	1020	2389	1090	1643	2167	2447	954	1489	1077	1137	1487
gene6317	KK852702.1	1015687	1046293	+	30607	325	143	601	83	78	782	245	60	178	244	451	202
gene6318	KK852702.1	1054973	1062935	+	7963	3336	1240	2400	2612	2972	2473	2428	2683	1643	3920	2287	2404
gene6319	KK852702.1	1064072	1068223	+	4152	1148	469	684	715	836	716	945	1154	544	1020	843	815
gene6320	KK852702.1	1072067	1087355	+	15289	1113	376	550	589	745	600	567	578	367	760	251	363
gene6321	KK852702.1	1098898	1099242	-	345	31	12	36	17	9	37	16	31	8	26	1	21
gene6322	KK852702.1	1111835	1112386	-	552	62	35	59	48	35	88	48	9	21	100	24	47
gene6323	KK852702.1	1112586	1129132	+	16547	1811	777	1558	1199	1143	2011	1453	753	784	2509	1086	1731
gene6324	KK852703.1	32122	66882	-	34761	1407	457	2370	412	511	2192	986	290	800	941	550	472
gene6325	KK852703.1	47857	48095	+	239	0	0	0	0	0	0	0	0	0	0	0	0
gene6326	KK852703.1	73783	75875	+	2093	3036	1797	1636	1585	1627	2009	5174	4609	1208	2898	816	4411
gene6327	KK852703.1	79151	123161	-	44011	2871	2028	3168	1129	1402	3788	8864	4333	1852	9801	2030	8125
gene6328	KK852703.1	131388	149948	-	18561	811	219	605	233	449	585	816	478	534	1688	898	1689
gene6329	KK852703.1	151717	151978	+	262	34	1	22	7	10	10	15	5	10	20	6	8
gene6330	KK852703.1	159156	159722	+	567	19	6	21	4	18	35	6	2	4	18	11	13
gene6331	KK852703.1	294930	317063	+	22134	171	92	154	153	138	173	100	88	80	225	306	153
gene6332	KK852703.1	316965	327318	-	10354	2754	792	1598	1232	1539	1428	1930	1640	1247	1237	1321	1274
gene6333	KK852703.1	332599	364131	-	31533	739	361	671	358	283	761	554	219	299	846	620	478
gene6334	KK852703.1	403928	406552	+	2625	283	85	186	136	134	171	163	59	125	149	69	122
gene6335	KK852703.1	414413	429627	-	15215	407	165	438	170	276	443	262	129	212	250	219	197
gene6336	KK852703.1	430625	439563	+	8939	723	221	445	342	356	496	505	388	279	398	240	456
gene6337	KK852703.1	441031	441181	-	151	67	16	22	54	77	28	29	50	17	50	33	33
gene6338	KK852703.1	443278	465535	-	22258	890	365	674	648	755	761	478	482	329	611	373	477
gene6339	KK852703.1	468716	486385	+	17670	1909	729	1726	638	743	1808	1207	338	564	693	876	913
gene6340	KK852703.1	494492	498810	-	4319	2096	696	1150	837	1217	1161	1510	1365	778	947	950	1193
gene6341	KK852703.1	500546	527260	+	26715	3499	1428	2583	3249	3067	2913	2256	2519	1594	4263	2405	2064
gene6342	KK852703.1	534184	553230	+	19047	143	104	154	103	465	108	11	27	38	47	40	14
gene6343	KK852703.1	543451	543699	-	249	0	0	0	0	0	0	0	0	0	0	0	0
gene6344	KK852704.1	350706	352916	-	2211	510	198	358	526	508	372	334	401	275	623	259	347
gene6345	KK852704.1	355041	360357	-	5317	435	52	203	85	105	129	269	106	151	106	40	68
gene6346	KK852704.1	366552	367051	-	500	182	58	71	106	81	68	100	116	77	128	604	89
gene6347	KK852704.1	380405	387197	-	6793	234	39	179	12	14	153	156	11	109	24	204	45
gene6348	KK852704.1	437196	444026	-	6831	1978	449	1058	897	1120	742	1573	1405	935	1058	1170	839
gene6349	KK852704.1	448460	452003	+	3544	389	241	226	106	100	278	354	210	60	125	175	361
gene6350	KK852704.1	455907	461488	-	5582	2090	587	1155	722	899	997	1370	672	849	700	770	815
gene6351	KK852704.1	462777	465543	-	2767	1014	427	680	24	96	622	812	162	54	130	98	661
gene6352	KK852704.1	469229	477643	-	8415	343	16	159	4	6	33	316	50	179	25	188	99
gene6353	KK852704.1	522207	522457	+	251	5	5	5	5	4	9	3	3	0	3	4	1
gene6354	KK852704.1	525712	532677	-	6966	715	313	462	514	574	585	449	368	246	556	325	468
gene6355	KK852704.1	533006	550357	+	17352	2512	981	1620	1502	1554	1738	1460	1107	919	2064	1157	1114
gene6356	KK852704.1	541237	541632	-	396	0	0	0	0	0	0	0	0	0	0	0	0
gene6357	KK852704.1	552496	560518	-	8023	1125	289	650	440	580	473	811	428	580	559	312	418
gene6358	KK852704.1	567542	610986	-	43445	4553	1581	3301	367	428	3920	1731	235	933	445	2191	1222
gene6359	KK852704.1	590757	590927	+	171	0	0	0	0	0	0	0	0	0	0	0	0
gene6360	KK852704.1	658713	661741	-	3029	886	266	601	201	222	555	804	545	310	414	132	681
gene6361	KK852704.1	671265	679299	-	8035	546	185	645	224	280	663	297	103	180	353	407	213
gene6362	KK852704.1	808676	821738	+	13063	2536	1280	2269	1535	1371	2265	3311	3505	1229	3662	2113	3379
gene6363	KK852704.1	822176	828724	-	6549	684	64	323	111	109	92	480	234	456	364	58	77
gene6364	KK852704.1	831935	833831	+	1897	1905	827	1080	1286	1429	1354	1327	1586	636	1148	1202	1490
gene6365	KK852704.1	834586	842269	-	7684	1260	495	753	1274	1273	890	814	1017	597	1695	702	936
gene6366	KK852704.1	881394	888512	+	7119	386	145	260	246	239	310	230	220	181	399	250	221
gene6367	KK852704.1	888365	890508	-	2144	793	285	490	397	480	464	557	464	346	505	722	430
gene6368	KK852704.1	892217	893653	-	1437	634	169	461	211	301	306	454	150	307	244	185	191
gene6369	KK852704.1	895745	898922	+	3178	149	75	127	140	108	99	66	84	55	139	65	62
gene6370	KK852704.1	913961	925591	-	11631	314	52	439	32	50	342	148	42	158	101	75	57
gene6371	KK852704.1	927490	940893	+	13404	2149	412	1335	585	736	914	1433	420	1016	661	810	553
gene6372	KK852704.1	943284	947037	-	3754	1621	510	806	1137	2408	951	914	937	287	1441	913	907
gene6373	KK852704.1	966459	971918	+	5460	895	243	433	405	362	331	547	545	293	328	132	325
gene6374	KK852704.1	974905	979835	+	4931	714	192	449	323	322	388	430	159	270	381	205	229
gene6375	KK852704.1	975927	976442	-	516	0	0	0	0	0	0	0	0	0	0	0	0
gene6376	KK852704.1	984305	1005004	-	20700	2550	1141	1981	1759	1898	2618	2035	1828	1055	1671	1328	2126
gene6377	KK852705.1	9517	10952	-	1436	948	314	618	548	644	667	501	256	353	591	353	300
gene6378	KK852705.1	12522	31025	-	18504	1447	459	1325	657	702	1323	870	200	528	757	528	538
gene6379	KK852705.1	36155	37027	+	873	413	119	270	261	380	292	295	207	202	277	191	223
gene6380	KK852705.1	39806	54598	-	14793	569	263	557	336	586	599	319	230	202	474	462	338
gene6381	KK852705.1	55694	57821	+	2128	9154	4062	5496	7680	8268	5432	9024	10807	4881	8957	7105	7993
gene6382	KK852705.1	71154	71375	+	222	3	1	0	2	1	0	1	0	1	1	0	1
gene6383	KK852705.1	86282	171217	-	84936	7186	3110	8661	4259	5973	9435	4586	2454	2759	6072	4950	4060
gene6384	KK852705.1	173046	177282	+	4237	1034	237	521	433	655	329	686	734	503	502	371	498
gene6385	KK852705.1	178599	180746	-	2148	1258	372	752	491	617	595	933	829	569	654	982	709
gene6386	KK852705.1	183345	193629	-	10285	2260	506	1365	830	1510	974	1387	640	1079	858	709	570
gene6387	KK852705.1	187396	188604	+	1209	0	0	0	0	0	0	0	0	0	0	0	0
gene6388	KK852705.1	197231	203631	+	6401	1387	360	1127	709	765	905	901	455	620	828	646	689
gene6389	KK852705.1	210579	212969	-	2391	1455	31	822	42	32	85	1141	81	882	53	148	49
gene6390	KK852705.1	267416	269596	-	2181	1063	106	769	64	61	224	852	53	591	98	188	94
gene6391	KK852705.1	327689	377965	-	50277	349	146	526	148	180	622	298	124	228	474	228	201
gene6392	KK852705.1	396626	433543	-	36918	1002	368	1044	466	505	1279	609	256	378	680	414	478
gene6393	KK852705.1	434896	437326	+	2431	469	190	388	239	327	335	245	216	185	229	215	241
gene6394	KK852705.1	440351	442841	-	2491	464	232	234	478	600	313	228	371	173	328	280	267
gene6395	KK852705.1	451091	491687	-	40597	374	81	275	118	145	171	207	124	177	219	5235	114
gene6396	KK852705.1	669061	669372	+	312	476	76	199	231	402	190	157	198	116	212	149	151
gene6397	KK852705.1	670275	683612	-	13338	1958	508	1420	702	970	1355	819	269	577	768	654	582
gene6398	KK852705.1	688443	691493	+	3051	3968	1426	1639	3629	4950	2511	1856	3739	1829	3733	2906	1598
gene6399	KK852705.1	695313	703417	+	8105	1327	416	732	740	1219	847	540	236	389	843	896	323
gene6400	KK852706.1	8536	17202	+	8667	448	78	291	109	130	211	286	79	232	208	149	201
gene6401	KK852708.1	21554	42725	+	21172	54	28	71	62	72	91	36	31	43	119	23	50
gene6402	KK852708.1	113436	249403	+	135968	4251	2194	4027	3388	3757	5520	2803	2082	3085	5081	2480	2329
gene6403	KK852708.1	258547	266291	+	7745	1600	583	1207	868	983	1357	1092	560	604	958	572	1065
gene6404	KK852708.1	270327	282343	+	12017	791	204	560	374	426	451	536	185	378	555	310	290
gene6405	KK852708.1	273310	274849	-	1540	0	0	0	0	0	0	0	0	0	0	0	0
gene6406	KK852708.1	289613	299542	+	9930	765	195	615	321	339	586	554	356	305	622	706	618
gene6407	KK852708.1	303252	304271	-	1020	707	152	336	272	331	312	460	261	345	242	173	232
gene6408	KK852708.1	320468	343023	+	22556	787	55	545	55	72	186	451	65	429	133	58	65
gene6409	KK852708.1	356295	358740	+	2446	461	108	242	49	41	224	343	41	261	73	84	56
gene6410	KK852708.1	359016	359336	+	321	161	45	112	69	62	77	153	87	141	81	46	43
gene6411	KK852708.1	363079	370554	+	7476	298	80	272	99	120	228	208	65	117	177	90	118
gene6412	KK852708.1	379434	379748	-	315	188	101	138	174	447	188	20	67	18	37	10	33
gene6413	KK852708.1	382730	426246	+	43517	1344	792	1550	625	650	2088	1048	564	558	1160	868	1151
gene6414	KK852708.1	444551	452377	+	7827	735	267	527	370	300	515	440	295	328	818	144	440
gene6415	KK852708.1	456484	460918	+	4435	1047	144	635	338	420	329	721	302	610	444	412	225
gene6416	KK852708.1	464613	476070	+	11458	6014	1371	3322	2357	3333	2437	3976	1909	2493	1726	1569	1710
gene6417	KK852708.1	478258	533663	+	55406	2116	604	1437	771	1168	1490	1517	811	864	1004	1154	1024
gene6418	KK852708.1	549475	549939	-	465	45	9	17	20	25	21	24	16	7	28	19	18
gene6419	KK852708.1	579211	724855	-	145645	252	89	146	126	149	179	177	111	145	178	97	106
gene6420	KK852708.1	835010	917409	+	82400	932	249	968	413	480	1020	527	207	342	526	433	376
gene6421	KK852708.1	981477	986310	+	4834	1300	546	693	873	918	816	893	1434	444	737	994	1088
gene6422	KK852708.1	992383	995566	+	3184	418	87	185	123	136	106	267	191	213	290	104	128
gene6423	KK852709.1	3827	10963	-	7137	355	126	264	355	310	377	263	151	181	313	212	191
gene6424	KK852710.1	6121	6510	-	390	56	23	41	76	55	63	22	90	38	98	65	46
gene6425	KK852710.1	6867	7375	+	509	147	45	92	131	166	133	85	132	57	195	90	122
gene6426	KK852710.1	28326	28505	-	180	0	1	2	0	1	6	1	1	0	14	1	1
gene6427	KK852710.1	35898	39788	+	3891	17	15	20	19	20	38	15	10	17	45	9	12
gene6428	KK852710.1	39814	40752	+	939	0	2	8	3	2	7	1	0	3	7	0	1
gene6429	KK852710.1	46595	86000	+	39406	182	137	186	221	245	246	128	230	130	410	175	114
gene6430	KK852710.1	89238	98232	-	8995	494	146	373	177	212	397	339	183	235	255	248	210
gene6431	KK852710.1	102778	103101	-	324	22	14	43	19	22	39	16	3	15	36	17	22
gene6432	KK852710.1	110203	112191	+	1989	174	36	110	111	101	93	124	79	89	133	113	65
gene6433	KK852710.1	122430	122795	-	366	111	32	52	52	27	48	42	47	37	49	39	45
gene6434	KK852710.1	182392	235422	+	53031	2881	1102	1870	1550	1817	2211	1766	1242	1091	1797	1375	1332
gene6435	KK852711.1	379	12197	-	11819	32	41	29	54	16	37	16	5	21	310	4	9
gene6436	KK852711.1	16028	32690	-	16663	30	21	24	26	37	33	14	11	10	36	23	20
gene6437	KK852711.1	34111	47954	+	13844	5	9	7	0	8	10	5	6	7	5	0	13
gene6438	KK852711.1	48993	62813	+	13821	19	9	28	14	28	21	10	11	20	23	12	11
gene6439	KK852711.1	67944	74438	+	6495	2	3	5	2	10	3	0	0	6	2	3	4
gene6440	KK852711.1	83792	100063	+	16272	18	13	19	13	11	22	5	2	13	16	2	11
gene6441	KK852711.1	169231	169755	-	525	4	3	0	2	2	1	2	3	1	3	2	2
gene6442	KK852711.1	179581	180036	-	456	93	33	47	87	86	81	47	52	37	74	54	45
gene6443	KK852711.1	188148	197716	+	9569	1369	508	899	835	1076	943	829	712	504	722	619	670
gene6444	KK852711.1	200775	201203	+	429	85	16	50	97	109	55	56	89	23	68	70	55
gene6445	KK852711.1	214087	222541	+	8455	925	240	571	526	612	509	689	490	504	665	448	368
gene6446	KK852711.1	242839	252459	-	9621	404	300	312	313	215	495	109	179	99	130	44	109
gene6447	KK852711.1	274046	275748	+	1703	1681	708	995	1163	1270	1072	1314	1919	622	1132	1980	1544
gene6448	KK852711.1	302606	303215	-	610	7	0	3	1	1	1	6	0	5	4	0	1
gene6449	KK852711.1	315966	316735	-	770	1	2	3	2	6	11	1	3	4	5	0	4
gene6450	KK852711.1	325149	410576	-	85428	756	341	815	419	530	717	563	323	329	575	461	264
gene6451	KK852711.1	355886	365886	+	10001	0	0	0	0	0	0	0	0	0	0	0	0
gene6452	KK852711.1	407151	407684	+	534	0	0	0	0	0	0	0	0	0	0	0	0
gene6453	KK852711.1	421260	425159	+	3900	34	8	26	15	25	17	26	15	8	61	42	15
gene6454	KK852711.1	427380	431443	+	4064	79	35	37	47	99	53	45	51	31	209	98	23
gene6455	KK852711.1	436054	437187	-	1134	42	29	52	36	35	54	38	16	40	144	44	18
gene6456	KK852711.1	462579	462824	+	246	1	1	1	1	3	1	0	0	0	4	0	5
gene6457	KK852711.1	472203	496557	+	24355	79	62	118	46	80	172	96	34	62	140	39	129
gene6458	KK852711.1	501038	506123	+	5086	19	12	26	10	32	22	55	29	23	85	8	74
gene6459	KK852711.1	512745	513128	+	384	38	15	76	11	31	108	13	4	11	28	30	11
gene6460	KK852711.1	513536	513877	+	342	8	6	18	6	9	18	2	1	3	8	3	10
gene6461	KK852711.1	516335	516832	-	498	2	4	0	7	0	8	0	0	0	23	0	0
gene6462	KK852711.1	519336	522983	-	3648	14	42	24	35	25	31	3	15	17	197	6	6
gene6463	KK852712.1	6978	8267	+	1290	2	1	4	0	2	4	0	350	1	27	25	5
gene6464	KK852712.1	13725	15601	-	1877	30	14	16	45	59	21	37	130	27	73	45	8
gene6465	KK852713.1	565	939	-	375	0	0	0	1	0	1	1	0	0	0	1	0
gene6466	KK852713.1	6160	6507	+	348	42	12	29	21	18	17	34	11	18	23	10	12
gene6467	KK852713.1	6749	6915	-	167	1	1	1	2	1	3	0	0	0	2	3	0
gene6468	KK852713.1	7474	105722	-	98249	184	92	129	147	142	165	122	109	93	249	96	86
gene6469	KK852713.1	114313	119283	-	4971	585	162	366	274	292	384	390	138	252	285	156	249
