# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/macaca_genome/Macaca_mulatta.Mmul_10.99.gff3" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "48" "--primary" "macacYN07-314_heart_rna_dupsRemoved.bam" "macacYN07-314_kidney_rna_dupsRemoved.bam" "macacYN07-314_liver_rna_dupsRemoved.bam" "macacYN07-314_lung_rna_dupsRemoved.bam" "macacYN07-315_heart_rna_dupsRemoved.bam" "macacYN07-315_kidney_rna_dupsRemoved.bam" "macacYN07-315_liver_rna_dupsRemoved.bam" "macacYN07-315_lung_rna_dupsRemoved.bam" "macacYN07-317_heart_rna_dupsRemoved.bam" "macacYN07-317_kidney_rna_dupsRemoved.bam" "macacYN07-317_liver_rna_dupsRemoved.bam" "macacYN07-317_lung_rna_dupsRemoved.bam" "macacYN07-330_heart_rna_dupsRemoved.bam" "macacYN07-330_kidney_rna_dupsRemoved.bam" "macacYN07-330_liver_rna_dupsRemoved.bam" "macacYN07-330_lung_rna_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	macacYN07-314_heart_rna_dupsRemoved.bam	macacYN07-314_kidney_rna_dupsRemoved.bam	macacYN07-314_liver_rna_dupsRemoved.bam	macacYN07-314_lung_rna_dupsRemoved.bam	macacYN07-315_heart_rna_dupsRemoved.bam	macacYN07-315_kidney_rna_dupsRemoved.bam	macacYN07-315_liver_rna_dupsRemoved.bam	macacYN07-315_lung_rna_dupsRemoved.bam	macacYN07-317_heart_rna_dupsRemoved.bam	macacYN07-317_kidney_rna_dupsRemoved.bam	macacYN07-317_liver_rna_dupsRemoved.bam	macacYN07-317_lung_rna_dupsRemoved.bam	macacYN07-330_heart_rna_dupsRemoved.bam	macacYN07-330_kidney_rna_dupsRemoved.bam	macacYN07-330_liver_rna_dupsRemoved.bam	macacYN07-330_lung_rna_dupsRemoved.bam
gene:ENSMMUG00000021592	2	118530858	118538196	-	7339	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
gene:ENSMMUG00000031902	2	118559951	119043834	-	483884	1423	111	61	249	3499	74	82	225	2448	102	182	260	1595	112	51	303
gene:ENSMMUG00000023718	2	119438327	119768949	+	330623	10	17	10	35	24	35	19	55	10	24	35	39	20	33	25	42
gene:ENSMMUG00000062888	2	119807521	119814105	+	6585	0	3	0	8	0	0	2	118	0	1	1	6	0	2	2	260
gene:ENSMMUG00000012780	2	119958371	119985415	+	27045	2	5	7	12	12	21	15	38	6	7	21	41	9	12	12	32
gene:ENSMMUG00000012783	2	119973656	120003955	-	30300	24	75	32	67	37	73	43	105	31	112	80	69	48	77	42	97
gene:ENSMMUG00000001508	2	120038782	120141185	+	102404	251	561	381	558	444	711	697	1385	617	1023	964	1084	292	587	586	944
gene:ENSMMUG00000001509	2	120151958	120165657	-	13700	859	1002	703	1145	1295	1416	1085	1995	1111	1474	1318	1685	920	1136	975	1543
gene:ENSMMUG00000001513	2	120239548	120367589	-	128042	84	124	111	556	148	131	176	1052	118	162	107	920	103	126	109	999
gene:ENSMMUG00000000265	2	120658454	120826867	-	168414	314	3699	82	489	382	7671	185	725	743	7148	232	895	241	3729	113	1221
gene:ENSMMUG00000017510	2	121488464	122163232	-	674769	485	1307	762	1144	809	1812	1347	2026	797	2389	2211	1846	507	1541	1201	1767
gene:ENSMMUG00000057539	2	122164338	122171369	+	7032	136	63	27	40	220	90	46	46	172	104	54	36	147	86	49	33
gene:ENSMMUG00000001529	2	122343346	122506521	+	163176	1293	1087	683	1649	2079	1565	1467	2664	1875	1817	1965	2512	1721	1280	1212	2351
gene:ENSMMUG00000001531	2	122506197	122678042	-	171846	2241	849	891	2407	3383	1050	1512	3768	3171	1348	1998	3453	2401	996	1354	3463
gene:ENSMMUG00000054412	2	122763650	122765174	+	1525	0	0	1	0	1	0	1	3	0	1	0	0	0	0	0	0
gene:ENSMMUG00000049226	2	123125038	123134993	+	9956	52	66	36	91	107	59	52	187	78	58	84	193	68	64	65	159
gene:ENSMMUG00000009693	2	123488400	123780838	-	292439	1871	2849	2819	1328	2451	3591	3626	1892	2007	3973	4011	1703	2267	3093	2884	1714
gene:ENSMMUG00000013847	2	124139131	124682987	+	543857	14	86	57	64	40	80	98	129	68	198	123	136	24	66	53	99
gene:ENSMMUG00000050069	2	124874664	125075641	-	200978	17	26	20	56	66	41	28	69	28	44	37	67	25	28	26	78
gene:ENSMMUG00000011090	2	125121117	125159322	-	38206	1270	399	138	1051	2078	744	260	1867	1515	613	313	1511	1504	424	259	1523
gene:ENSMMUG00000008616	2	125168719	125197724	-	29006	489	1258	590	991	849	1648	867	1704	688	1875	1339	1606	676	1354	828	1672
gene:ENSMMUG00000008620	2	125200161	125225655	-	25495	1497	1473	864	1607	2105	1912	1332	2522	1745	2142	1628	2292	1610	1583	1086	2046
gene:ENSMMUG00000058373	2	125230229	125251703	+	21475	2268	1492	870	1750	2739	1776	1182	2330	2487	1890	1370	2263	2508	1547	966	2047
gene:ENSMMUG00000008628	2	125251476	125268558	-	17083	86	8	0	18	74	7	4	33	32	9	3	16	45	8	3	17
gene:ENSMMUG00000000387	2	125317498	125574480	-	256983	444	1027	551	1531	650	1625	866	3559	894	2067	1367	2179	680	1207	854	2682
gene:ENSMMUG00000002100	2	125870291	126091186	+	220896	913	711	100	305	1435	839	143	587	1092	1183	258	589	950	886	175	553
gene:ENSMMUG00000057543	2	126317270	126430247	-	112978	112	5	7	13	185	14	8	26	165	13	15	30	112	7	9	25
gene:ENSMMUG00000002889	2	127038481	127666009	-	627529	245	335	769	1388	389	449	668	2772	356	500	1481	2358	332	428	797	2339
gene:ENSMMUG00000007780	2	127133532	127839242	-	705711	884	836	548	1424	1410	1165	852	2525	1075	1246	1039	2489	1146	1149	784	2122
gene:ENSMMUG00000040565	2	127838516	127839646	+	1131	20	40	3	57	33	29	6	96	20	52	7	87	27	47	3	52
gene:ENSMMUG00000018494	2	127856852	127869201	-	12350	1	12	1	2	1	11	1	15	0	2	2	6	0	3	0	11
gene:ENSMMUG00000042444	2	128464227	128530666	-	66440	105	287	177	343	151	383	324	630	169	511	381	556	110	368	289	518
gene:ENSMMUG00000009571	2	128825461	128933856	-	108396	153	391	169	386	349	478	320	734	278	578	480	761	306	464	355	670
gene:ENSMMUG00000022507	2	128972597	129053056	+	80460	44	23	21	162	49	41	29	293	47	43	36	198	36	25	26	158
gene:ENSMMUG00000016959	2	129073931	129147061	+	73131	504	1226	1160	1536	832	1638	1579	2615	797	1941	1793	2475	680	1509	1413	2082
gene:ENSMMUG00000064384	2	129354144	129355762	+	1619	0	0	1	1	1	1	1	3	0	2	0	3	0	0	0	1
gene:ENSMMUG00000012661	2	129501249	129740677	-	239429	1983	870	870	669	3419	1381	1324	1041	2983	1516	1366	1233	2692	745	912	1068
gene:ENSMMUG00000051810	2	129679567	129680919	+	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000021241	2	130391335	130727874	-	336540	17	68	17	31	23	115	36	92	18	64	41	48	17	74	27	58
gene:ENSMMUG00000001349	2	131484892	131697746	+	212855	99	285	21	1278	276	1355	35	1719	146	1431	27	1165	169	395	21	1693
gene:ENSMMUG00000008549	2	132483210	132733062	+	249853	10	38	9	417	19	19	18	541	15	33	15	493	14	22	16	441
gene:ENSMMUG00000051943	2	133044887	133046509	+	1623	3	2	5	8	10	9	12	14	13	22	13	18	4	5	3	12
gene:ENSMMUG00000009425	2	133462908	133464104	-	1197	1111	1641	1482	1919	1356	1676	1382	2025	1188	1744	1647	2016	1026	1672	1257	1869
gene:ENSMMUG00000056158	2	133800527	133802318	+	1792	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000001847	2	133887127	134378581	+	491455	45	105	55	99	125	165	121	252	82	220	152	233	78	206	73	232
gene:ENSMMUG00000001849	2	134389078	134431669	-	42592	2	12	10	73	7	4	7	83	7	16	14	130	9	13	8	199
gene:ENSMMUG00000017983	2	134455275	134486098	+	30824	10	16	7	14	10	22	14	25	6	25	27	22	9	27	10	27
gene:ENSMMUG00000017986	2	134457251	134513131	-	55881	361	774	491	726	656	1085	799	1271	564	1456	1090	1226	531	855	696	1134
gene:ENSMMUG00000049373	2	135131949	135177257	+	45309	59	124	209	784	70	230	418	601	98	294	775	507	79	129	973	598
gene:ENSMMUG00000017828	2	135606098	135621020	+	14923	144	429	172	340	290	587	304	623	216	670	306	527	176	540	218	472
gene:ENSMMUG00000004734	2	135658706	135774741	-	116036	242	1099	589	981	504	1444	939	1504	332	1612	1233	1392	311	1317	901	1257
gene:ENSMMUG00000012574	2	135800565	136153940	+	353376	569	2851	1130	998	1025	3958	2418	2967	827	4575	4424	2840	648	4224	1468	2615
gene:ENSMMUG00000056699	2	136279513	136285390	+	5878	1406	1711	2683	1605	2324	2298	2623	2547	1855	2341	2855	2571	1242	2202	2108	1983
gene:ENSMMUG00000008810	2	136419870	136474121	+	54252	1551	1639	989	1887	2443	2249	1616	2931	2162	2495	2100	2903	1984	1907	1416	2400
gene:ENSMMUG00000065088	2	136480975	136513364	+	32390	787	2369	3446	3334	1286	3433	4105	5621	932	3762	5908	5213	819	2699	4022	4582
gene:ENSMMUG00000065004	2	137867974	137869424	-	1451	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1
gene:ENSMMUG00000057502	2	138061424	138063095	-	1672	1	0	0	1	0	0	0	3	0	0	0	0	0	1	1	2
gene:ENSMMUG00000031947	2	138213835	138214206	-	372	416	459	425	570	496	506	479	620	388	497	539	589	407	457	463	567
gene:ENSMMUG00000011231	2	138216904	139114625	+	897722	41	236	98	124	95	207	115	179	48	304	129	165	69	196	256	149
gene:ENSMMUG00000062010	2	138857378	138860485	-	3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000001814	2	139885919	139952985	+	67067	429	501	21	1659	472	453	45	2239	723	597	50	2202	411	483	30	2789
gene:ENSMMUG00000009699	2	140001976	140029228	-	27253	59	76	15	9	163	111	29	18	85	192	35	7	57	107	13	8
gene:ENSMMUG00000053020	2	140067951	140080134	+	12184	406	2	4	7	632	3	0	12	572	1	0	4	654	6	1	25
gene:ENSMMUG00000009703	2	140087360	140103838	-	16479	6	6	9	0	19	2	15	2	7	4	17	3	10	9	15	1
gene:ENSMMUG00000060249	2	140177953	140178529	-	577	0	1	0	0	0	0	0	2	2	2	0	0	0	1	0	0
gene:ENSMMUG00000020013	2	140221103	140300672	-	79570	21	81	35	184	74	125	106	390	54	127	123	269	45	109	99	308
gene:ENSMMUG00000020014	2	140325256	140588378	-	263123	156	133	31	95	382	238	52	190	278	252	71	172	167	248	41	165
gene:ENSMMUG00000017307	2	140705253	140728869	+	23617	802	1182	660	1191	1368	1626	1032	2085	1131	1792	1393	1926	980	1398	904	1643
gene:ENSMMUG00000003943	2	140740903	140822869	+	81967	1202	1797	1519	2716	1964	2314	2184	4581	1714	2897	2748	4274	1613	2101	1835	3884
gene:ENSMMUG00000055011	2	140846477	140849146	-	2670	2	1	3	2	3	4	1	7	1	5	9	13	3	2	4	3
gene:ENSMMUG00000063958	2	140849865	140902130	-	52266	202	252	220	375	299	353	344	514	275	394	493	537	218	263	287	394
gene:ENSMMUG00000007808	2	140985230	141040344	+	55115	1028	1308	525	2033	2104	1544	946	3499	1634	2064	1533	3254	1256	1369	847	2656
gene:ENSMMUG00000006115	2	141041785	141069910	+	28126	9	29	10	45	22	35	19	70	6	45	24	57	12	24	14	49
gene:ENSMMUG00000006116	2	141071790	141087756	+	15967	367	606	324	1249	630	784	485	2221	546	1109	965	2142	399	809	605	1673
gene:ENSMMUG00000006117	2	141089777	141140157	+	50381	140	282	96	347	240	358	152	550	167	458	264	495	147	342	176	407
gene:ENSMMUG00000006120	2	141097206	141110475	-	13270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000006114	2	141121832	141134629	-	12798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000004539	2	141134088	141180178	+	46091	1074	1775	707	3474	1782	2185	1087	5613	1337	2745	1557	4996	1178	2068	960	3978
gene:ENSMMUG00000010628	2	141187887	141194414	-	6528	126	242	136	366	268	311	214	765	157	370	424	661	196	299	219	588
gene:ENSMMUG00000055626	2	141206943	141208881	-	1939	0	1	0	0	1	1	0	0	1	1	0	0	1	0	0	1
gene:ENSMMUG00000010350	2	141236198	141245986	-	9789	147	17	6	20	157	10	8	49	25	17	10	50	6	16	11	60
gene:ENSMMUG00000018280	2	141257181	141261156	+	3976	290	369	275	502	449	533	460	911	352	591	661	752	311	484	428	681
gene:ENSMMUG00000018281	2	141270324	141283410	+	13087	2	71	12	661	15	85	26	892	6	98	33	811	10	95	31	589
gene:ENSMMUG00000018282	2	141284705	141300828	+	16124	122	250	170	480	207	292	262	747	174	416	360	763	166	324	257	514
gene:ENSMMUG00000018285	2	141299817	141311206	+	11390	657	890	562	1353	1068	1243	778	2158	957	1687	1580	2228	789	1281	879	1678
gene:ENSMMUG00000018289	2	141311992	141319910	-	7919	27	17	8	34	10	33	8	45	28	39	16	43	5	28	6	43
gene:ENSMMUG00000018290	2	141331761	141356503	-	24743	799	715	493	703	1063	1094	731	1215	973	1028	897	1015	671	927	713	1016
gene:ENSMMUG00000031981	2	141379823	141380176	-	354	251	297	253	375	291	290	310	378	246	321	324	399	251	318	297	393
gene:ENSMMUG00000008966	2	141425305	141497722	+	72418	108	185	40	272	219	310	136	589	140	329	232	497	150	288	111	483
gene:ENSMMUG00000008969	2	141500962	141505226	-	4265	0	0	0	3	3	3	1	4	0	1	5	3	2	2	2	5
gene:ENSMMUG00000045652	2	141512406	141525839	+	13434	673	778	475	1088	974	981	713	1561	821	1087	889	1544	744	904	608	1348
gene:ENSMMUG00000056789	2	141541100	141549971	+	8872	199	417	280	610	278	602	323	961	259	753	493	1022	261	644	391	1030
gene:ENSMMUG00000019932	2	141562674	141643015	+	80342	76	359	188	217	112	708	310	422	196	763	601	356	109	577	301	419
gene:ENSMMUG00000019933	2	141648527	141692080	+	43554	1190	994	778	1452	1660	1309	1230	2554	1335	1527	1859	2371	981	1152	1193	1914
gene:ENSMMUG00000065159	2	141693446	141699759	-	6314	33	3	7	11	83	4	20	36	37	8	23	14	13	5	7	20
gene:ENSMMUG00000019936	2	141709331	141729743	-	20413	614	1371	975	1346	984	1978	1295	2269	816	2320	2008	2144	670	1607	1284	1659
gene:ENSMMUG00000019938	2	141737464	141948759	-	211296	12	66	2839	60	50	95	3162	66	45	95	3269	31	28	70	3817	32
gene:ENSMMUG00000005916	2	142228888	142353584	+	124697	178	6	928	15	240	18	1871	36	203	10	3164	23	193	20	1701	23
gene:ENSMMUG00000005917	2	142406036	142452913	+	46878	174	77	1439	89	268	96	1989	119	308	177	2985	211	127	162	1895	121
gene:ENSMMUG00000056308	2	142564440	142674414	+	109975	205	226	77	2167	445	341	228	4544	323	368	350	2754	187	459	186	4135
gene:ENSMMUG00000021804	2	142680265	142947010	+	266746	256	604	272	888	527	738	494	1862	399	1026	708	1404	361	674	411	1437
gene:ENSMMUG00000021806	2	142947937	143112202	-	164266	836	1899	499	2500	1435	1980	824	4056	1318	3713	1482	4100	981	3339	923	3393
gene:ENSMMUG00000062782	2	143131821	143132308	+	488	2	1	1	1	0	2	0	3	2	1	5	2	1	1	2	4
gene:ENSMMUG00000013372	2	143176440	143235004	-	58565	115	226	114	281	252	336	180	573	194	396	295	475	168	348	218	417
gene:ENSMMUG00000055179	2	143335137	143336079	+	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gene:ENSMMUG00000001120	2	143374744	143564329	+	189586	593	977	938	980	895	1110	1096	1224	947	1201	1216	1111	618	1134	1078	1158
gene:ENSMMUG00000001127	2	143526476	143533839	-	7364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000007191	2	143655534	143804523	+	148990	262	471	222	822	373	456	405	1824	229	601	367	1904	217	326	477	1311
gene:ENSMMUG00000007195	2	143855706	143910165	+	54460	337	1493	420	1033	748	1958	1161	2110	500	2527	1372	1926	677	1790	1154	1867
gene:ENSMMUG00000031993	2	143911049	143917612	-	6564	12	77	14	61	67	119	39	159	21	129	52	122	60	107	38	129
gene:ENSMMUG00000009536	2	143928944	143956932	+	27989	1017	1173	1074	1943	1685	1382	1520	2922	1736	1893	2363	3066	1332	1365	1517	2380
gene:ENSMMUG00000007450	2	143956825	144039429	-	82605	1836	1732	1614	2733	2943	2424	2526	4493	2438	2791	3556	4081	2145	2160	2329	3508
gene:ENSMMUG00000010276	2	144113171	144130457	-	17287	5	10	3	28	5	12	9	97	9	8	13	45	2	11	7	41
gene:ENSMMUG00000001339	2	144183324	144233367	+	50044	1243	137	18	242	2385	141	46	417	1715	212	67	446	1338	209	51	343
gene:ENSMMUG00000001340	2	144222182	144228265	-	6084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000001342	2	144285735	144677838	-	392104	2387	1987	1580	3103	3867	2363	2178	5107	2839	3233	3485	5141	2403	2611	2706	4082
gene:ENSMMUG00000015979	2	144709831	144814594	-	104764	399	945	170	1757	638	1648	812	2955	491	1563	652	2816	457	913	356	1888
gene:ENSMMUG00000056487	2	144824802	144826565	+	1764	1	0	1	2	0	5	3	5	5	7	2	4	5	4	0	11
gene:ENSMMUG00000001369	2	144875650	144903615	+	27966	1169	644	73	816	1746	696	113	1045	1277	953	143	1022	1224	699	86	865
gene:ENSMMUG00000017659	2	144926695	145038317	+	111623	1506	149	76	423	1959	164	83	684	1551	153	188	607	1147	213	69	472
gene:ENSMMUG00000018445	2	145213433	145270916	-	57484	3	5	2	364	3	6	5	386	6	2	12	358	6	3	4	354
gene:ENSMMUG00000023125	2	145461815	145529108	-	67294	809	3950	1535	2605	1444	5207	3091	4636	1453	5312	3925	4272	1078	4369	2406	3632
gene:ENSMMUG00000023124	2	145475007	145494115	+	19109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000006340	2	145752977	145840458	+	87482	627	3179	150	3973	1075	4862	371	8006	1216	4978	739	6808	443	3559	289	5455
gene:ENSMMUG00000006342	2	145844718	145892806	-	48089	607	100	21	81	1064	163	23	148	858	185	34	94	635	224	30	150
gene:ENSMMUG00000062011	2	145982205	145983692	-	1488	0	0	0	1	1	2	1	1	1	1	0	0	1	0	0	0
gene:ENSMMUG00000044822	2	146005348	146026734	+	21387	261	591	306	660	498	901	637	1479	430	994	867	1224	382	746	574	1167
gene:ENSMMUG00000014780	2	146036747	146122604	+	85858	32	22	19	32	42	30	34	49	25	33	32	54	32	16	21	32
gene:ENSMMUG00000018446	2	146161500	146283149	+	121650	572	513	233	1923	991	738	326	3843	751	1039	466	3281	602	1031	352	2893
gene:ENSMMUG00000005156	2	146298690	146395603	+	96914	267	653	365	660	473	1007	773	1285	407	1453	1107	1178	336	908	710	1177
gene:ENSMMUG00000064556	2	146403098	146415356	-	12259	787	1028	832	748	1219	1178	1045	1191	1166	1409	1640	1162	946	1152	1182	882
gene:ENSMMUG00000005158	2	146420151	146449036	-	28886	551	776	501	1712	1034	1335	967	3368	770	1653	1435	3244	837	1241	1056	2749
gene:ENSMMUG00000046670	2	146496326	146499587	-	3262	20	6	2	71	32	3	0	106	98	16	6	223	24	12	2	94
gene:ENSMMUG00000016793	2	146578804	146832136	+	253333	439	688	689	898	911	974	1117	1888	669	1221	1813	1592	828	972	933	1524
gene:ENSMMUG00000012737	2	146872130	146923066	+	50937	2193	1088	983	5502	2846	1355	1281	8969	2360	2071	2196	9365	1532	1888	1256	6959
gene:ENSMMUG00000012736	2	146928043	146936447	-	8405	2	1	2	16	1	3	1	22	4	1	1	6	2	2	2	12
gene:ENSMMUG00000055315	2	146946356	146951233	-	4878	2	1	1	1	0	0	0	4	0	0	0	0	0	0	0	1
gene:ENSMMUG00000012727	2	146959719	147055823	-	96105	172	884	246	929	298	986	494	1753	279	1588	934	1781	222	935	469	1571
gene:ENSMMUG00000062379	2	147040905	147044258	+	3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000012723	2	147055951	147095818	+	39868	306	657	286	1021	483	871	526	1524	409	1097	770	1688	390	796	547	1438
gene:ENSMMUG00000012721	2	147068496	147095576	+	27081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000063541	2	147097962	147129418	+	31457	331	1434	483	841	468	1456	784	1395	427	2544	1377	1708	440	1830	921	1308
gene:ENSMMUG00000043091	2	147187305	147188513	+	1209	316	455	464	806	422	341	411	1051	317	446	628	1006	215	391	383	732
gene:ENSMMUG00000013167	2	147197411	147227257	-	29847	459	413	170	618	751	544	303	1062	604	673	475	1009	602	555	376	871
gene:ENSMMUG00000013163	2	147227020	147255629	-	28610	1014	1469	1305	1981	1539	1959	1566	2873	1286	2257	2563	2821	1040	1777	1572	2189
gene:ENSMMUG00000058753	2	147327913	147345131	+	17219	2051	1966	1865	2603	2630	2374	2505	3578	2482	2503	2839	3284	2349	2212	2302	3002
gene:ENSMMUG00000047632	2	147344733	147345574	+	842	258	354	277	419	279	335	278	388	241	351	355	385	300	397	329	452
gene:ENSMMUG00000011580	2	147360024	147440729	+	80706	730	1775	1543	2497	1218	2498	2468	4331	952	3161	3597	4318	778	2249	2461	3265
gene:ENSMMUG00000019799	2	147456947	147459346	-	2400	0	1	0	10	0	2	1	57	0	0	0	16	0	0	0	14
gene:ENSMMUG00000062320	2	147476251	147478232	+	1982	4	0	0	51	7	6	6	125	4	5	0	101	4	3	3	59
gene:ENSMMUG00000047061	2	147481700	147524794	-	43095	379	209	116	4112	648	236	198	5762	500	297	409	5186	331	251	173	3988
gene:ENSMMUG00000006343	2	147523603	147606196	+	82594	135	98	80	1175	314	172	160	2916	202	223	308	2652	184	210	142	2482
gene:ENSMMUG00000006338	2	147599259	147632960	-	33702	443	570	491	445	811	742	695	734	576	845	982	563	422	592	560	433
gene:ENSMMUG00000001798	2	147686740	147774633	-	87894	1953	2568	2071	2975	2988	3297	3010	4628	2577	3609	3460	4236	2080	2891	2452	3423
gene:ENSMMUG00000020716	2	147832028	147832801	-	774	468	494	499	625	609	537	574	737	560	672	759	749	518	534	584	665
gene:ENSMMUG00000018321	2	147857540	148050154	+	192615	1925	3037	2429	5647	3295	3847	3359	9098	2660	4144	3510	8576	1957	3646	2863	6646
gene:ENSMMUG00000021371	2	148023334	148030929	+	7596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000018663	2	148073642	148356017	-	282376	252	653	494	527	381	681	670	1013	327	946	1279	1072	331	664	654	811
gene:ENSMMUG00000018662	2	148393491	148436423	+	42933	478	797	391	764	782	953	696	1211	619	1187	889	1025	552	898	538	972
gene:ENSMMUG00000018661	2	148445636	148462444	-	16809	1057	2017	3367	2392	1552	2508	3861	3351	1448	2911	4881	3320	975	2351	2991	2435
gene:ENSMMUG00000046638	2	148525187	148592573	-	67387	220	87	82	55	459	88	393	126	203	122	601	82	238	92	361	50
gene:ENSMMUG00000000168	2	148684952	148825236	+	140285	1904	5961	3739	1080	2915	6345	3344	1636	2272	8164	4581	1864	1578	5543	2954	1518
gene:ENSMMUG00000056821	2	148742550	148749587	+	7038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene:ENSMMUG00000000166	2	148829416	148839007	-	9592	545	823	404	1535	1133	1025	792	3146	700	1446	1376	2906	582	1085	711	2409
gene:ENSMMUG00000000164	2	148837633	148881133	-	43501	23	45	46	93	91	102	80	134	35	70	85	114	23	61	115	99
gene:ENSMMUG00000000158	2	148888567	148921261	-	32695	220	182	74	406	520	211	131	590	414	242	335	593	323	171	104	400
gene:ENSMMUG00000000756	2	148919306	148935960	+	16655	370	643	404	1175	654	752	638	1695	543	1019	1147	1768	449	762	565	1338
gene:ENSMMUG00000055664	2	149055420	149100497	+	45078	2	2	1	3	2	2	3	10	1	0	2	9	1	7	2	8
gene:ENSMMUG00000050488	2	149209500	149213878	+	4379	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
gene:ENSMMUG00000016720	2	149469621	149526683	-	57063	1229	1260	327	3084	2217	1379	600	4506	1615	2044	1150	4738	1303	1558	661	3887
gene:ENSMMUG00000016719	2	149535341	149787132	-	251792	391	573	139	800	704	640	242	1114	525	911	464	1035	587	690	273	939
gene:ENSMMUG00000001714	2	149867130	149921182	+	54053	86	116	94	153	88	143	166	224	92	170	269	254	97	128	184	297
gene:ENSMMUG00000004203	2	149960501	149970020	+	9520	1	0	1	0	1	0	0	0	0	1	2	0	0	0	1	2
gene:ENSMMUG00000004201	2	149975159	149994689	-	19531	0	112	824	10	5	158	948	10	17	146	1526	9	4	113	1093	7
gene:ENSMMUG00000004197	2	150000697	150036321	+	35625	2	3	2729	60	29	21	3350	64	80	13	4785	18	20	35	3819	30
gene:ENSMMUG00000004195	2	150043532	150085015	+	41484	817	2492	1573	2769	1686	3686	3168	6037	1402	4831	4882	5687	1368	2827	2653	4581
gene:ENSMMUG00000004192	2	150082457	150123379	-	40923	8	11	9	44	30	20	25	167	12	27	38	66	24	10	18	409
gene:ENSMMUG00000003721	2	150160275	150174022	+	13748	627	1337	1572	738	976	2047	3147	1214	1126	4012	6280	2287	793	1521	3036	708
gene:ENSMMUG00000012488	2	150330810	150412182	+	81373	1233	5744	6473	526	2173	7672	11306	923	2063	9389	17637	824	1746	6302	11112	599
gene:ENSMMUG00000012847	2	150428170	150507889	+	79720	741	818	462	619	1118	994	728	1036	622	1128	987	905	825	751	589	750
gene:ENSMMUG00000056933	2	150515450	150518871	-	3422	0	4	0	2	2	4	0	5	3	4	3	4	4	2	0	1
gene:ENSMMUG00000008360	2	150528520	150543697	-	15178	26	33	5	29	54	56	8	80	15	53	19	66	39	37	7	66
gene:ENSMMUG00000059653	2	150597867	150599840	-	1974	1	1	4	5	2	11	6	9	3	7	10	20	5	3	2	9
gene:ENSMMUG00000011613	2	150639653	150640367	-	715	82	60	36	34	167	84	43	42	124	113	81	53	85	52	30	30
gene:ENSMMUG00000052136	2	150668213	150671012	-	2800	2	6	15	8	4	3	14	19	3	8	36	23	6	6	26	13
gene:ENSMMUG00000017125	2	150718140	150789696	+	71557	395	390	815	716	598	633	995	1531	444	737	1588	1513	393	506	751	1235
gene:ENSMMUG00000011106	2	150801254	150880267	+	79014	530	1456	1017	1551	855	2027	1601	2530	727	2142	1914	2245	684	1685	1416	2217
gene:ENSMMUG00000001169	2	150956999	151096788	+	139790	712	1394	750	1509	1341	2177	1377	2616	955	2352	1579	2255	823	1620	1084	2271
gene:ENSMMUG00000048732	2	151112122	151243827	+	131706	28	181	59	166	43	309	103	345	44	499	164	319	25	313	92	276
gene:ENSMMUG00000032005	2	151269522	151354749	+	85228	1600	1852	321	2789	2633	2221	403	4550	2834	3067	748	3745	1941	3477	406	3714
gene:ENSMMUG00000014184	2	151381655	151411586	+	29932	25	29	3	58	53	67	20	219	43	50	18	225	66	135	19	271
gene:ENSMMUG00000014516	2	151424802	151545072	+	120271	1439	1574	727	1956	2588	2214	1294	3071	2351	2644	1918	2873	1929	2272	1198	2507
gene:ENSMMUG00000032009	2	151554424	151571561	-	17138	372	388	299	510	532	496	607	835	371	529	895	723	297	433	520	610
gene:ENSMMUG00000003851	2	151582076	152271941	-	689866	2669	1134	1359	1042	4097	1873	3719	2354	3348	2403	4573	1587	3224	1630	2096	1716
gene:ENSMMUG00000062777	2	152322620	152336366	+	13747	3	7	1	6	13	15	3	14	6	17	9	13	11	12	6	9
gene:ENSMMUG00000008301	2	152341335	152396110	+	54776	153	438	364	472	299	589	659	794	175	624	612	687	197	457	538	518
