# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "/work/02260/grovesd/lonestar/silkworm_genome/GCF_000151625.1_ASM15162v1_genomic.gff" "-p" "-t" "gene" "-g" "ID" "-o" "feature_counts_out.tsv" "-T" "36" "--primary" "SRR10836807_dupsRemoved.bam" "SRR10836808_dupsRemoved.bam" "SRR10836809_dupsRemoved.bam" "SRR10836810_dupsRemoved.bam" "SRR10836811_dupsRemoved.bam" "SRR10836812_dupsRemoved.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10836807_dupsRemoved.bam	SRR10836808_dupsRemoved.bam	SRR10836809_dupsRemoved.bam	SRR10836810_dupsRemoved.bam	SRR10836811_dupsRemoved.bam	SRR10836812_dupsRemoved.bam
gene-LOC101742988	NW_004582014.1	5292122	5351166	-	59045	692	784	683	1416	0	1283
gene-LOC101742460	NW_004582014.1	5352573	5394736	+	42164	649	659	603	1199	0	1021
gene-LOC101742698	NW_004582014.1	5396850	5400103	-	3254	19170	21135	18663	11854	0	10773
gene-LOC101743695	NW_004582014.1	5408224	5426365	+	18142	471	569	476	1291	0	1158
gene-LOC101743845	NW_004582014.1	5427877	5428951	-	1075	250	273	226	222	0	212
gene-LOC101743274	NW_004582014.1	5434571	5435741	-	1171	3	5	4	11	0	10
gene-LOC101743992	NW_004582014.1	5437224	5439501	+	2278	161	173	178	179	0	161
gene-LOC101743414	NW_004582014.1	5449684	5558945	+	109262	135	131	121	66	0	58
gene-LOC101744137	NW_004582014.1	5562652	5576888	-	14237	5	3	3	13	0	11
gene-LOC101743696	NW_004582014.1	5721231	5813228	+	91998	314	332	306	170	0	132
gene-LOC101743846	NW_004582014.1	5819468	5859989	+	40522	10	14	13	11	0	7
gene-NGR-A28	NW_004582014.1	5869742	5908923	-	39182	14	21	16	9	0	7
gene-LOC110384741	NW_004582014.1	5916634	5920947	+	4314	0	1	2	0	0	3
gene-LOC101744138	NW_004582014.1	5933621	5936328	+	2708	1	0	0	1	0	1
gene-LOC733021	NW_004582014.1	5943890	5945987	+	2098	6	11	11	38	0	41
gene-GSTe6	NW_004582014.1	5950197	5957016	+	6820	28	34	23	63	0	89
gene-LOC692915	NW_004582014.1	5954583	5964487	-	9905	4276	4844	4079	3627	0	3432
gene-LOC101744276	NW_004582014.1	5966690	5990994	+	24305	800	902	733	903	0	832
gene-Cyp6au1	NW_004582014.1	6030479	6035596	+	5118	1	1	1	0	0	1
gene-LOC101744570	NW_004582014.1	6078271	6108419	-	30149	34	33	30	150	0	111
gene-LOC101744859	NW_004582014.1	6514706	6518803	-	4098	23	25	24	45	0	44
gene-LOC101744418	NW_004582014.1	6606059	6613993	-	7935	6	7	4	1	0	3
gene-LOC101744569	NW_004582014.1	6616830	6626207	-	9378	3427	3788	3091	5605	0	5366
gene-LOC101744999	NW_004582014.1	6637050	6674905	-	37856	18	15	10	16	0	12
gene-LOC105842129	NW_004582014.1	6681732	6684378	-	2647	38	41	49	165	0	137
gene-LOC101745145	NW_004582014.1	6685905	6691157	+	5253	1960	2309	1815	3253	0	3070
gene-LOC101745295	NW_004582014.1	6693797	6695778	-	1982	320	371	330	364	0	342
gene-LOC101744711	NW_004582014.1	6701391	6724148	-	22758	309	342	282	483	0	478
gene-LOC101744858	NW_004582014.1	6725832	6765715	+	39884	385	447	344	173	0	179
gene-LOC733015	NW_004582014.1	6775743	6781307	-	5565	526	575	501	1151	0	1095
gene-LOC105842145	NW_004582014.1	6783651	6784931	-	1281	7	6	10	16	0	18
gene-LOC101745247	NW_004582014.1	6785068	6788926	+	3859	423	475	383	465	0	430
gene-LOC101745097	NW_004582014.1	6788907	6797425	-	8519	303	367	308	448	0	403
gene-LOC101745390	NW_004582014.1	6802291	6823466	+	21176	896	990	802	1896	0	1766
gene-LOC105842146	NW_004582014.1	6805049	6810211	-	5163	0	0	0	0	0	0
gene-LOC732915	NW_004582014.1	6827257	6837796	-	10540	251	302	270	139	0	129
gene-LOC110385799	NW_004582014.1	6840065	6843053	-	2989	0	0	1	1	0	0
gene-mrg	NW_004582014.1	6842743	6846595	+	3853	475	478	435	528	0	502
gene-LOC105842148	NW_004582014.1	6846102	6851577	-	5476	8	5	6	6	0	3
gene-LOC100101174	NW_004582014.1	6860987	6900931	+	39945	6833	7588	6592	7981	0	7445
gene-LOC732984	NW_004582014.1	6911513	6923418	+	11906	2	2	3	4	0	0
gene-LOC101745435	NW_004582014.1	6924196	6972836	+	48641	26	39	22	25	0	33
gene-LOC101745578	NW_004582014.1	6984551	7078077	-	93527	441	488	414	581	0	512
gene-LOC101745728	NW_004582014.1	7079338	7109906	+	30569	225	227	218	379	0	381
gene-LOC105842147	NW_004582014.1	7096425	7097344	-	920	0	0	0	0	0	0
gene-LOC101745727	NW_004582014.1	7111370	7120022	+	8653	2251	2610	2140	2313	0	2255
gene-LOC733120	NW_004582014.1	7120106	7123431	+	3326	59	82	57	59	0	65
gene-LOC101745971	NW_004582014.1	7124646	7127331	-	2686	21	24	24	9	0	10
gene-Ndufa13	NW_004582014.1	7128482	7130800	+	2319	785	914	768	1150	0	1068
gene-LOC101746115	NW_004582014.1	7134654	7139617	-	4964	381	392	401	693	0	659
gene-LOC101745875	NW_004582014.1	7143341	7160454	+	17114	176	195	163	455	0	377
gene-LOC732999	NW_004582014.1	7164874	7166892	-	2019	1167	1343	1160	1241	0	1134
gene-LOC100329149	NW_004582014.1	7169703	7170878	+	1176	22353	24808	22028	14593	0	13775
gene-LOC110385806	NW_004582014.1	7210392	7212581	-	2190	0	0	0	0	0	0
gene-TRNAR-UCG-4	NW_004582014.1	7216941	7217013	+	73	0	0	0	0	0	0
gene-TRNAA-CGC-3	NW_004582014.1	7218983	7219054	-	72	0	0	0	0	0	0
gene-LOC692505	NW_004582014.1	7275417	7402049	-	126633	68	77	70	104	0	106
gene-LOC110385802	NW_004582014.1	7476153	7482984	-	6832	6	3	8	11	0	5
gene-LOC101746153	NW_004582014.1	7503492	7515741	-	12250	364	368	300	1202	0	1064
gene-LOC101746397	NW_004582014.1	7516090	7526415	+	10326	12	12	6	5	0	7
gene-LOC101746533	NW_004582014.1	7530664	7536443	+	5780	6	3	4	9	0	9
gene-LOC101746669	NW_004582014.1	7541356	7543214	-	1859	1145	1227	1131	1103	0	1072
gene-LOC101746808	NW_004582014.1	7563239	7565262	-	2024	0	3	0	0	0	0
gene-LOC101746950	NW_004582014.1	7566891	7572164	-	5274	556	658	480	832	0	783
gene-Mir3352	NW_004582014.1	7688755	7688865	+	111	0	0	0	0	0	0
gene-LOC101747082	NW_004582014.1	7739718	7740670	+	953	0	0	0	0	0	0
gene-LOC101746439	NW_004582014.1	7765290	7841241	+	75952	17	20	17	10	0	11
gene-TRNAS-CGA-2	NW_004582014.1	7818268	7818349	-	82	0	0	0	0	0	0
gene-LOC101747218	NW_004582014.1	8117660	8136083	+	18424	46	39	47	128	0	114
gene-Mir3353	NW_004582014.1	8132306	8132422	-	117	0	0	0	0	0	0
gene-LOC101735429	NW_004582014.1	8142232	8193090	+	50859	37	27	29	104	0	89
gene-LOC101735562	NW_004582014.1	8219653	8244879	+	25227	91	87	65	799	0	675
gene-LOC101735702	NW_004582014.1	8276964	8278192	+	1229	5	2	5	1	0	1
gene-LOC692963	NW_004582014.1	8281702	8284069	-	2368	2014	2429	2042	3573	0	3285
gene-LOC101735932	NW_004582014.1	8286230	8293576	+	7347	131	145	143	245	0	205
gene-LOC101736057	NW_004582014.1	8295593	8303595	-	8003	30	33	33	34	0	45
gene-LOC101738352	NW_004582015.1	79265	87549	+	8285	5	4	3	6	0	4
gene-LOC101738623	NW_004582015.1	98840	154323	+	55484	1	2	4	1	0	2
gene-LOC110385841	NW_004582015.1	137644	146638	-	8995	0	0	0	0	0	0
gene-LOC101738756	NW_004582015.1	170840	208658	-	37819	180	168	176	391	0	338
gene-LOC101741310	NW_004582015.1	195742	196923	+	1182	0	0	0	0	0	0
gene-DnaJ-18	NW_004582015.1	210165	214449	+	4285	67	79	66	152	0	137
gene-LOC101741679	NW_004582015.1	220275	238996	-	18722	993	1075	932	1426	0	1333
gene-LOC101741586	NW_004582015.1	227674	256334	+	28661	14	11	4	17	0	13
gene-LOC100174848	NW_004582015.1	388851	404026	+	15176	8	10	9	10	0	7
gene-LOC105842170	NW_004582015.1	397364	399304	+	1941	0	0	0	0	0	0
gene-LOC110385829	NW_004582015.1	430324	449314	+	18991	1	4	3	1	0	2
gene-TRNAI-AAU-7	NW_004582015.1	430331	430404	-	74	0	0	0	0	0	0
gene-LOC101739187	NW_004582015.1	439284	515612	+	76329	121	138	133	342	0	294
gene-Mir3408	NW_004582015.1	444762	444864	-	103	0	0	0	0	0	0
gene-LOC110385846	NW_004582015.1	479136	494045	-	14910	0	0	0	0	0	0
gene-LOC101741973	NW_004582015.1	522410	523926	+	1517	944	1052	899	1292	0	1278
gene-LOC101742113	NW_004582015.1	524741	552378	-	27638	382	410	377	1083	0	1060
gene-PLCg	NW_004582015.1	557974	574874	-	16901	124	147	129	502	0	411
gene-LOC105841231	NW_004582015.1	582416	609881	-	27466	779	850	703	1286	0	1217
gene-LOC101739325	NW_004582015.1	582416	584856	-	2441	0	0	0	0	0	0
gene-LOC101742407	NW_004582015.1	611386	625117	+	13732	1276	1397	1097	1896	0	1851
gene-LOC105842166	NW_004582015.1	629985	632084	-	2100	0	0	0	0	0	0
gene-LOC110385844	NW_004582015.1	634099	635715	-	1617	0	0	0	0	0	0
gene-LOC110385818	NW_004582015.1	637706	639808	-	2103	0	0	0	0	0	0
gene-LOC105842181	NW_004582015.1	647937	650460	+	2524	0	0	1	0	0	1
gene-LOC110385852	NW_004582015.1	657474	658702	+	1229	0	0	0	0	0	0
gene-LOC101742554	NW_004582015.1	662293	664977	-	2685	50	73	65	42	0	45
gene-LOC105842178	NW_004582015.1	669215	671166	+	1952	54	73	54	26	0	15
gene-LOC105842176	NW_004582015.1	675108	680245	-	5138	254	311	250	129	0	129
gene-LOC110385843	NW_004582015.1	682657	693362	+	10706	1	2	1	1	0	1
gene-LOC101742648	NW_004582015.1	685360	689767	-	4408	0	0	0	0	0	0
gene-LOC101742896	NW_004582015.1	690124	786626	-	96503	156	169	135	269	0	231
gene-LOC101742745	NW_004582015.1	723310	724999	-	1690	0	0	0	0	0	0
gene-LOC110385828	NW_004582015.1	805256	807749	-	2494	0	2	0	0	0	0
gene-Fkbp13	NW_004582015.1	807889	842219	+	34331	220	263	250	315	0	277
gene-Hepa	NW_004582015.1	847431	848978	+	1548	271	331	222	596	0	544
gene-Hig	NW_004582015.1	852081	865277	-	13197	342	353	329	399	0	349
gene-Cap-d3	NW_004582015.1	867925	871802	+	3878	104	103	117	144	0	158
gene-Lap	NW_004582015.1	876572	878251	-	1680	14	20	16	5	0	4
gene-Projectin	NW_004582015.1	878366	882431	-	4066	63	80	52	24	0	15
gene-Kettin	NW_004582015.1	907742	935941	+	28200	30	29	20	36	0	30
gene-Titin1-2	NW_004582015.1	952282	964444	+	12163	0	0	0	0	0	0
gene-Titin2	NW_004582015.1	1003114	1025073	+	21960	6	6	3	2	0	3
gene-Miple	NW_004582015.1	1028691	1035620	-	6930	473	566	496	491	0	421
gene-LOC101739467	NW_004582015.1	1047324	1055179	+	7856	31	44	40	8	0	11
gene-Syx6	NW_004582015.1	1054324	1061287	-	6964	381	494	380	433	0	359
gene-Pm-scl	NW_004582015.1	1072097	1084978	+	12882	746	859	750	595	0	549
gene-LOC110385816	NW_004582015.1	1083048	1084746	-	1699	0	0	0	0	0	0
gene-LOC101739607	NW_004582015.1	1091609	1099116	-	7508	501	571	493	567	0	624
gene-Tkz	NW_004582015.1	1104462	1122102	-	17641	39	27	37	177	0	117
gene-Ubcd4	NW_004582015.1	1151038	1155712	+	4675	520	610	494	493	0	494
gene-LOC101743037	NW_004582015.1	1159149	1209259	+	50111	594	665	567	279	0	237
gene-LOC110385840	NW_004582015.1	1160409	1161689	-	1281	0	0	0	0	0	0
gene-LOC101743368	NW_004582015.1	1214402	1218360	+	3959	1	0	0	1	0	1
gene-LOC101743510	NW_004582015.1	1219566	1239560	+	19995	1491	1673	1439	1953	0	1780
gene-LOC101739748	NW_004582015.1	1244413	1265197	-	20785	20	20	21	31	0	19
gene-LOC101739885	NW_004582015.1	1280914	1302349	-	21436	294	353	311	236	0	241
gene-LOC101743847	NW_004582015.1	1310021	1321910	-	11890	4	3	3	18	0	17
gene-LOC101744139	NW_004582015.1	1326499	1423896	-	97398	448	488	442	887	0	845
gene-TRNAI-AAU-8	NW_004582015.1	1343134	1343207	+	74	0	0	0	0	0	0
gene-TRNAI-AAU-9	NW_004582015.1	1372782	1372855	+	74	0	0	0	0	0	0
gene-TRNAI-AAU-10	NW_004582015.1	1373865	1373938	+	74	0	0	0	0	0	0
gene-DnaJ-17	NW_004582015.1	1439542	1451274	-	11733	248	274	224	620	0	548
gene-LOC101744420	NW_004582015.1	1452159	1516038	+	63880	312	310	309	563	0	492
gene-LOC105842163	NW_004582015.1	1463630	1474553	+	10924	0	0	0	0	0	0
gene-LOC105842162	NW_004582015.1	1528189	1644775	-	116587	59	45	50	76	0	66
gene-LOC101744571	NW_004582015.1	1658906	1662257	+	3352	0	0	0	0	0	0
gene-LOC101744713	NW_004582015.1	1666085	1690217	-	24133	233	221	198	465	0	440
gene-LOC101744860	NW_004582015.1	1697784	1721381	-	23598	492	480	436	972	0	844
gene-LOC101740018	NW_004582015.1	1728619	1779127	+	50509	7	1	2	4	0	3
gene-LOC101740153	NW_004582015.1	1780974	1806084	-	25111	11	4	13	8	0	11
gene-LOC110385842	NW_004582015.1	1793466	1795934	+	2469	0	0	0	0	0	0
gene-Mir2780a-3	NW_004582015.1	1839171	1839258	+	88	0	0	0	0	0	0
gene-LOC105842161	NW_004582015.1	1846455	1896117	-	49663	262	260	202	541	0	411
gene-LOC101745000	NW_004582015.1	1981929	2049262	+	67334	106	122	87	383	0	376
gene-Mir3417	NW_004582015.1	2052671	2052800	-	130	0	0	0	0	0	0
gene-LOC110385848	NW_004582015.1	2067357	2116886	-	49530	21	18	19	20	0	22
gene-LOC110385847	NW_004582015.1	2078857	2083614	+	4758	0	0	0	0	0	0
gene-LOC101740424	NW_004582015.1	2150438	2216854	+	66417	54	54	49	210	0	220
gene-Gk	NW_004582015.1	2268326	2280901	-	12576	852	941	804	869	0	812
gene-Cyp305b1	NW_004582015.1	2284997	2307107	+	22111	56	53	44	84	0	76
gene-LOC101745146	NW_004582015.1	2307807	2329953	+	22147	4	5	5	7	0	6
gene-LOC110385845	NW_004582015.1	2338268	2339088	-	821	0	0	0	0	0	0
gene-RDL2	NW_004582015.1	2344324	2378115	+	33792	2	3	2	2	0	1
gene-LOC101745296	NW_004582015.1	2400448	2410792	-	10345	1	0	1	1	0	3
gene-LOC101740691	NW_004582015.1	2417153	2428441	+	11289	1	0	2	1	0	2
gene-LOC101740832	NW_004582015.1	2434202	2442867	+	8666	2	2	0	2	0	1
gene-rdl1	NW_004582015.1	2462636	2491658	-	29023	3	0	5	3	0	4
gene-TRNAL-CAA-5	NW_004582015.1	2507524	2507595	-	72	0	0	0	0	0	0
gene-TRNASTOP-UCA	NW_004582015.1	2518974	2519046	+	73	0	0	0	0	0	0
gene-TRNAI-AAU-11	NW_004582015.1	2522053	2522126	+	74	0	0	0	0	0	0
gene-LOC101740977	NW_004582015.1	2531244	2606107	-	74864	10	12	8	9	0	11
gene-LOC101741118	NW_004582015.1	2682810	2844595	+	161786	22	29	33	47	0	43
gene-LOC110385833	NW_004582015.1	2738067	2740087	-	2021	0	0	0	0	0	0
gene-LOC110385834	NW_004582015.1	2815142	2822533	+	7392	0	0	0	0	0	0
gene-LOC101745683	NW_004582015.1	2893790	2905593	-	11804	16	26	16	67	0	45
gene-LOC101745832	NW_004582015.1	2909592	2912127	+	2536	676	798	607	516	0	504
gene-LOC101746062	NW_004582015.1	2917569	2926997	+	9429	3985	4495	3616	5054	0	4938
gene-Idgf	NW_004582015.1	2935600	2955675	+	20076	17348	19381	16839	11472	0	10982
gene-TRNAV-GAC	NW_004582015.1	2947725	2947797	+	73	0	0	0	0	0	0
gene-LOC101746302	NW_004582015.1	2955772	2956847	+	1076	0	1	1	2	0	1
gene-LOC110385849	NW_004582015.1	2957780	2961277	+	3498	4	4	6	5	0	4
gene-LOC101741260	NW_004582015.1	2978595	3136976	+	158382	170	203	181	318	0	266
gene-LOC101746440	NW_004582015.1	3042516	3044559	+	2044	0	0	0	0	0	0
gene-LOC101746534	NW_004582015.1	3164723	3172223	-	7501	121	125	112	271	0	232
gene-LOC101746670	NW_004582015.1	3178238	3189575	+	11338	104	89	98	45	0	48
gene-Mir3419	NW_004582015.1	3183187	3183311	-	125	0	0	0	0	0	0
gene-Th	NW_004582015.1	3197409	3205264	-	7856	23	14	24	4	0	1
gene-BmMET2	NW_004582015.1	3283433	3323773	+	40341	16	21	18	15	0	11
gene-LOC101746809	NW_004582015.1	3324478	3332273	-	7796	32	25	25	10	0	9
gene-LOC110385814	NW_004582015.1	3354484	3357813	+	3330	1	5	1	4	0	1
gene-LOC100302628	NW_004582015.1	3358207	3361707	-	3501	5	4	6	14	0	4
gene-LOC110385813	NW_004582015.1	3370237	3371382	-	1146	12	17	9	41	0	24
gene-LOC101741399	NW_004582015.1	3371533	3387087	-	15555	59	61	67	216	0	177
gene-LOC101746951	NW_004582015.1	3388105	3396390	+	8286	0	1	2	1	0	1
gene-LOC101741681	NW_004582015.1	3399326	3421304	+	21979	13	11	10	12	0	18
gene-Tpi	NW_004582015.1	3425727	3428492	-	2766	485	539	483	604	0	525
gene-LOC101747083	NW_004582015.1	3430118	3433786	+	3669	229	270	253	335	0	364
gene-LOC101747219	NW_004582015.1	3442064	3457966	+	15903	893	1011	842	1289	0	1229
gene-LOC101741824	NW_004582015.1	3467972	3470782	+	2811	3	1	1	4	0	4
gene-LOC101735522	NW_004582015.1	3477802	3482462	-	4661	5	5	1	7	0	10
gene-LOC101735659	NW_004582015.1	3497757	3502141	+	4385	1	1	2	2	0	4
gene-LOC101735804	NW_004582015.1	3511589	3516505	-	4917	2	3	2	11	0	4
gene-LOC101735933	NW_004582015.1	3517115	3519367	-	2253	0	0	0	0	0	1
gene-LOC101736195	NW_004582015.1	3524840	3538517	-	13678	29	28	23	59	0	64
gene-LOC105842174	NW_004582015.1	3526808	3534838	-	8031	0	0	0	0	0	0
gene-LOC692928	NW_004582015.1	3540542	3543738	+	3197	832	1007	800	1002	0	953
gene-LOC101736368	NW_004582015.1	3548915	3564493	+	15579	68	61	64	52	0	48
gene-LOC101736487	NW_004582015.1	3567295	3576561	-	9267	211	213	231	252	0	254
gene-BmILP	NW_004582015.1	3591377	3595512	+	4136	383	425	403	788	0	748
gene-LOC101736626	NW_004582015.1	3595497	3599762	-	4266	8	9	6	10	0	10
gene-Mir2822-1	NW_004582015.1	3614752	3614820	-	69	0	0	0	0	0	0
gene-LOC733047	NW_004582015.1	3621203	3622281	+	1079	350	395	292	476	0	456
gene-LOC101736769	NW_004582015.1	3623507	3643860	-	20354	449	508	410	318	0	325
gene-LOC101736897	NW_004582015.1	3655119	3673098	-	17980	21937	24052	20729	22101	0	21197
gene-LOC110385819	NW_004582015.1	3673792	3677484	+	3693	17	14	9	14	0	17
gene-LOC101737120	NW_004582015.1	3676872	3701564	-	24693	266	301	226	711	0	658
gene-LOC101741974	NW_004582015.1	3706684	3714505	+	7822	30	37	38	163	0	143
gene-LOC101737264	NW_004582015.1	3719386	3725628	-	6243	187	209	166	245	0	218
gene-LOC101742114	NW_004582015.1	3725827	3738504	+	12678	10	20	21	16	0	13
gene-LOC101737363	NW_004582015.1	3746948	3758158	+	11211	340	328	322	474	0	461
gene-LOC101737505	NW_004582015.1	3758268	3768028	-	9761	1221	1427	1128	1465	0	1346
gene-LOC110385817	NW_004582015.1	3761009	3762784	+	1776	0	0	0	0	0	0
gene-LOC101737646	NW_004582015.1	3772125	3788843	+	16719	7293	7905	7208	6564	0	6232
gene-LOC101737871	NW_004582015.1	3788955	3804833	-	15879	256	285	260	224	0	234
gene-LOC110385839	NW_004582015.1	3790799	3803476	+	12678	0	0	0	0	0	0
gene-LOC101742555	NW_004582015.1	3812196	3817560	+	5365	60	62	62	143	0	123
gene-LOC105842165	NW_004582015.1	3826597	3845961	+	19365	10	9	7	6	0	10
gene-LOC101742700	NW_004582015.1	3859780	3867536	+	7757	2	2	3	3	0	3
gene-NGR-B4	NW_004582015.1	3889348	3932940	-	43593	28	26	35	15	0	19
gene-LOC101738006	NW_004582015.1	3960396	3981136	+	20741	2	1	5	5	0	5
gene-LOC101742848	NW_004582015.1	4014573	4141868	+	127296	13	19	13	16	0	8
gene-LOC105842159	NW_004582015.1	4064776	4070669	+	5894	0	0	0	0	0	0
gene-LOC101738134	NW_004582015.1	4155283	4178556	-	23274	1517	1638	1447	2834	0	2448
gene-LOC692898	NW_004582015.1	4182160	4185300	+	3141	964	1019	872	1138	0	1093
gene-LOC101738265	NW_004582015.1	4224464	4238154	+	13691	5105	5658	4754	6382	0	6030
gene-LOC110385837	NW_004582015.1	4237931	4241982	-	4052	3	3	3	2	0	3
gene-LOC101738622	NW_004582015.1	4242488	4260832	-	18345	751	830	739	1032	0	985
gene-LOC101738493	NW_004582015.1	4270616	4295747	-	25132	2643	3011	2732	3352	0	2932
gene-CPT1	NW_004582015.1	4313946	4321027	+	7082	44	50	51	53	0	52
gene-LOC110385820	NW_004582015.1	4324936	4326681	-	1746	0	0	0	0	0	0
gene-LOC101742989	NW_004582015.1	4336762	4339861	+	3100	528	565	481	305	0	262
gene-Mir3426	NW_004582015.1	4343568	4343684	-	117	31	41	24	19	0	30
gene-LOC101738899	NW_004582015.1	4353218	4363444	-	10227	488	541	463	688	0	606
gene-LOC101739139	NW_004582015.1	4364503	4369168	+	4666	1057	1128	975	1177	0	1100
gene-LOC101739551	NW_004582015.1	4369603	4402639	-	33037	257	326	240	582	0	434
gene-LOC101743131	NW_004582015.1	4430135	4471129	+	40995	6	6	6	16	0	13
gene-LOC101739695	NW_004582015.1	4477101	4480064	+	2964	0	0	0	0	0	1
gene-MSL1	NW_004582015.1	4584296	4604808	-	20513	180	175	175	521	0	485
gene-LOC101743275	NW_004582015.1	4606497	4626169	+	19673	16	12	17	9	0	12
gene-LOC101739837	NW_004582015.1	4626270	4632277	+	6008	56	72	64	7	0	11
gene-LOC101740106	NW_004582015.1	4633116	4643668	-	10553	417	462	398	132	0	130
gene-LOC101739975	NW_004582015.1	4647243	4656518	+	9276	2002	2274	1910	1368	0	1220
gene-LOC101740242	NW_004582015.1	4659030	4661699	-	2670	8	6	8	0	0	3
gene-LOC101743416	NW_004582015.1	4670204	4677904	-	7701	357	448	325	1400	0	1251
gene-LOC101740377	NW_004582015.1	4679913	4692035	+	12123	405	444	379	902	0	857
gene-LOC101740601	NW_004582015.1	4693676	4699211	-	5536	40	28	25	12	0	10
gene-LOC101740738	NW_004582015.1	4700379	4711240	-	10862	83	82	66	57	0	35
gene-LOC101740877	NW_004582015.1	4712594	4715286	+	2693	1	0	1	0	0	1
gene-LOC101743556	NW_004582015.1	4717885	4726335	+	8451	10	14	12	23	0	17
gene-LOC101741018	NW_004582015.1	4746340	4757859	-	11520	20	23	19	48	0	32
gene-LOC101743697	NW_004582015.1	4752188	4803928	+	51741	19	30	22	23	0	21
gene-LOC101741166	NW_004582015.1	4806418	4837254	-	30837	1058	1212	968	1470	0	1336
gene-LOC101741311	NW_004582015.1	4839235	4840621	+	1387	641	743	606	802	0	763
gene-LOC101743848	NW_004582015.1	4845640	4853487	+	7848	477	536	434	552	0	544
gene-LOC101743995	NW_004582015.1	4856864	4869114	-	12251	1076	1203	1053	2379	0	2170
gene-LOC101741539	NW_004582015.1	4871554	4891853	+	20300	1042	1169	976	1810	0	1633
gene-LOC110385815	NW_004582015.1	4880144	4882794	-	2651	0	0	0	0	0	0
gene-LOC101744140	NW_004582015.1	4892755	4918554	+	25800	11	4	8	2	0	3
gene-LOC101744279	NW_004582015.1	4923006	4941414	-	18409	6	6	4	8	0	3
gene-LOC101744421	NW_004582015.1	4974110	5000976	+	26867	188	187	168	432	0	369
gene-Nep-L	NW_004582015.1	5004597	5043179	-	38583	477	691	517	308	0	319
gene-LOC101741823	NW_004582015.1	5064458	5147776	+	83319	2046	2308	1965	2864	0	2647
gene-LOC101742224	NW_004582015.1	5148298	5169379	+	21082	19	16	16	9	0	11
gene-LOC101742068	NW_004582015.1	5154922	5156633	+	1712	0	0	0	0	0	0
gene-LOC101742358	NW_004582015.1	5173614	5201183	-	27570	6030	6958	5743	13324	0	12280
gene-LOC101744714	NW_004582015.1	5205484	5238885	-	33402	135	164	126	182	0	161
gene-LOC101742510	NW_004582015.1	5223316	5229437	+	6122	0	0	0	0	0	0
gene-Ybp	NW_004582015.1	5257450	5259804	-	2355	7900	8557	7571	8842	0	8512
gene-LOC105842155	NW_004582015.1	5276362	5276811	-	450	0	0	0	0	0	1
gene-Cat	NW_004582015.1	5278759	5281078	+	2320	13732	15148	13171	12834	0	11938
gene-LOC101742649	NW_004582015.1	5289442	5291022	+	1581	1	0	0	0	0	0
gene-be2-2	NW_004582015.1	5293700	5328540	+	34841	17	35	36	30	0	26
gene-LOC101745147	NW_004582015.1	5296286	5307980	-	11695	0	0	0	0	0	0
gene-LOC101743038	NW_004582015.1	5313948	5334466	+	20519	1377	1606	1253	1504	0	1453
gene-LOC101742897	NW_004582015.1	5324497	5327273	-	2777	0	0	0	0	0	0
gene-LOC101743186	NW_004582015.1	5334099	5344299	-	10201	15	5	5	4	0	4
gene-LOC101745297	NW_004582015.1	5353021	5433886	+	80866	20	38	25	33	0	22
gene-LOC110385825	NW_004582015.1	5371764	5380923	+	9160	0	0	0	0	0	0
gene-LOC101743415	NW_004582015.1	5469934	5479941	-	10008	97	115	94	75	0	69
gene-LOC101743555	NW_004582015.1	5479562	5489942	-	10381	779	914	719	842	0	865
gene-LOC101745437	NW_004582015.1	5492424	5524431	+	32008	377	400	357	524	0	452
gene-LOC110385821	NW_004582015.1	5501761	5502093	-	333	0	0	0	0	0	0
gene-Mir3204b	NW_004582015.1	5514235	5514322	+	88	0	0	0	0	0	0
gene-Mir3204a	NW_004582015.1	5517228	5517334	+	107	0	0	0	0	0	0
gene-LOC101744185	NW_004582015.1	5535073	5744195	+	209123	133	146	129	128	0	111
gene-CPT2	NW_004582015.1	5651397	5653840	-	2444	0	0	0	0	0	0
gene-LOC110385850	NW_004582015.1	5660372	5665079	-	4708	0	0	0	0	0	0
gene-LOC101744037	NW_004582015.1	5696020	5697364	-	1345	0	0	0	0	0	0
gene-LOC105842168	NW_004582015.1	5729263	5730568	-	1306	0	0	0	0	0	0
gene-LOC101743792	NW_004582015.1	5744185	5751163	-	6979	2021	2366	1896	1325	0	1304
gene-LOC101744330	NW_004582015.1	5755058	5766683	+	11626	5721	6265	5531	5796	0	5483
gene-LOC101745877	NW_004582015.1	5771130	5787098	-	15969	240	234	222	429	0	438
gene-LOC101746015	NW_004582015.1	5790592	5801283	+	10692	57	49	49	127	0	113
gene-LOC101744665	NW_004582015.1	5810113	5815668	+	5556	1	3	4	4	0	2
gene-LOC110385827	NW_004582015.1	5818236	5820081	+	1846	0	0	0	0	0	0
gene-LOC101745047	NW_004582015.1	5821256	5902077	-	80822	13134	14469	12554	17459	0	16318
gene-LOC101746155	NW_004582015.1	5914265	5947970	-	33706	49	38	34	129	0	103
gene-LOC110385836	NW_004582015.1	5917049	5921461	+	4413	0	0	0	0	0	0
gene-LOC101746303	NW_004582015.1	5952275	5957613	+	5339	0	1	0	1	0	1
gene-LOC101745488	NW_004582015.1	5959563	5963882	+	4320	7	3	2	1	0	0
gene-LOC101745729	NW_004582015.1	5964970	5966212	+	1243	0	1	0	0	0	0
